,date,company_name,action,maya_link,html_link
82,13:27 08/01/2015,שטראוס גרופ ,הנהלה ונושאי משרה-מצבת ליום 4.8.14,http://maya.tase.co.il/reports/details/943191,http://mayafiles.tase.co.il/RHtm/943001-944000/H943191.htm
83,09:12 08/01/2015,חברה לישראל ,הנהלה ונושאי משרה-מצבת ליום 8.1.15,http://maya.tase.co.il/reports/details/943118,http://mayafiles.tase.co.il/RHtm/943001-944000/H943118.htm
84,08:45 08/01/2015,פלסאון תעשיות ,הנהלה ונושאי משרה-מצבת ליום 8.1.15,http://maya.tase.co.il/reports/details/943103,http://mayafiles.tase.co.il/RHtm/943001-944000/H943103.htm
85,23:57 07/01/2015,ישראל קנדה ,הנהלה ונושאי משרה-מצבת ליום 7.1.15,http://maya.tase.co.il/reports/details/943089,http://mayafiles.tase.co.il/RHtm/943001-944000/H943089.htm
86,22:45 07/01/2015,אתלון השקעות ,הנהלה ונושאי משרה-מצבת ליום 7.1.15,http://maya.tase.co.il/reports/details/943081,http://mayafiles.tase.co.il/RHtm/943001-944000/H943081.htm
87,21:17 07/01/2015,עילדב השקעות ,הנהלה ונושאי משרה-מצבת ליום 7.1.15,http://maya.tase.co.il/reports/details/943075,http://mayafiles.tase.co.il/RHtm/943001-944000/H943075.htm
88,20:33 07/01/2015,דירקט קפיטל-ש ,הנהלה ונושאי משרה-מצבת ליום 7.1.15,http://maya.tase.co.il/reports/details/943065,http://mayafiles.tase.co.il/RHtm/943001-944000/H943065.htm
89,20:22 07/01/2015,קולפלנט אחזקות ,הנהלה ונושאי משרה-מצבת ליום 7.1.15,http://maya.tase.co.il/reports/details/943063,http://mayafiles.tase.co.il/RHtm/943001-944000/H943063.htm
90,18:15 07/01/2015,נאוסיטי ,הנהלה ונושאי משרה-מצבת ליום 14.11.13,http://maya.tase.co.il/reports/details/943034,http://mayafiles.tase.co.il/RHtm/943001-944000/H943034.htm
91,15:51 07/01/2015,דורסל ,הנהלה ונושאי משרה-מצבת ליום 7.1.15,http://maya.tase.co.il/reports/details/942964,http://mayafiles.tase.co.il/RHtm/942001-943000/H942964.htm
92,15:14 07/01/2015,אראסאל ,הנהלה ונושאי משרה-מצבת ליום 7.1.15,http://maya.tase.co.il/reports/details/942932,http://mayafiles.tase.co.il/RHtm/942001-943000/H942932.htm
93,15:08 07/01/2015,לאומי ,הנהלה ונושאי משרה-מצבת ליום 7.1.15,http://maya.tase.co.il/reports/details/942929,http://mayafiles.tase.co.il/RHtm/942001-943000/H942929.htm
94,13:11 07/01/2015,אסיה פיתוח ,הנהלה ונושאי משרה-מצבת ליום 7.1.15,http://maya.tase.co.il/reports/details/942875,http://mayafiles.tase.co.il/RHtm/942001-943000/H942875.htm
95,12:59 07/01/2015,קרדן רכב ,הנהלה ונושאי משרה-מצבת ליום 7.1.15,http://maya.tase.co.il/reports/details/942869,http://mayafiles.tase.co.il/RHtm/942001-943000/H942869.htm
96,09:29 07/01/2015,אידיבי פתוח ,הנהלה ונושאי משרה-מצבת ליום 6.1.15,http://maya.tase.co.il/reports/details/942742,http://mayafiles.tase.co.il/RHtm/942001-943000/H942742.htm
97,01:09 07/01/2015,רובוגרופ ,הנהלה ונושאי משרה-מצבת ליום 6.1.15,http://maya.tase.co.il/reports/details/942676,http://mayafiles.tase.co.il/RHtm/942001-943000/H942676.htm
98,17:01 06/01/2015,אמניס תרפיוטיקס ,הנהלה ונושאי משרה-מצבת ליום 6.1.15,http://maya.tase.co.il/reports/details/942632,http://mayafiles.tase.co.il/RHtm/942001-943000/H942632.htm
99,14:46 06/01/2015,הכשרה חב לביטוח ,הנהלה ונושאי משרה-מצבת ליום 6.1.15,http://maya.tase.co.il/reports/details/942568,http://mayafiles.tase.co.il/RHtm/942001-943000/H942568.htm
100,14:35 06/01/2015,מיחשוב ישיר קב ,הנהלה ונושאי משרה-מצבת ליום 6.1.15 - תיקון דוח,http://maya.tase.co.il/reports/details/942562,http://mayafiles.tase.co.il/RHtm/942001-943000/H942562.htm
101,13:50 06/01/2015,גרינסטון ,הנהלה ונושאי משרה-מצבת ליום 6.1.15,http://maya.tase.co.il/reports/details/942548,http://mayafiles.tase.co.il/RHtm/942001-943000/H942548.htm
102,13:25 06/01/2015,מיחשוב ישיר קב ,הנהלה ונושאי משרה-מצבת ליום 6.1.15,http://maya.tase.co.il/reports/details/942540,http://mayafiles.tase.co.il/RHtm/942001-943000/H942540.htm
103,12:48 06/01/2015,נעמן ,הנהלה ונושאי משרה-מצבת ליום 6.1.15,http://maya.tase.co.il/reports/details/942522,http://mayafiles.tase.co.il/RHtm/942001-943000/H942522.htm
104,08:51 06/01/2015,המלט ,הנהלה ונושאי משרה-מצבת ליום 6.1.15,http://maya.tase.co.il/reports/details/942439,http://mayafiles.tase.co.il/RHtm/942001-943000/H942439.htm
105,17:26 05/01/2015,דלתא ,הנהלה ונושאי משרה-מצבת ליום 5.1.15,http://maya.tase.co.il/reports/details/942357,http://mayafiles.tase.co.il/RHtm/942001-943000/H942357.htm
106,09:46 05/01/2015,אלעזרא ,הנהלה ונושאי משרה-מצבת ליום 4.1.15,http://maya.tase.co.il/reports/details/942154,http://mayafiles.tase.co.il/RHtm/942001-943000/H942154.htm
107,09:24 05/01/2015,פרוטאולוג'יקס ,הנהלה ונושאי משרה-מצבת ליום 4.1.15,http://maya.tase.co.il/reports/details/942148,http://mayafiles.tase.co.il/RHtm/942001-943000/H942148.htm
108,18:50 04/01/2015,ב.יאיר ,הנהלה ונושאי משרה-מצבת ליום 4.1.15,http://maya.tase.co.il/reports/details/942102,http://mayafiles.tase.co.il/RHtm/942001-943000/H942102.htm
109,17:34 04/01/2015,ארקו החזקות ,הנהלה ונושאי משרה-מצבת ליום 4.1.15,http://maya.tase.co.il/reports/details/942076,http://mayafiles.tase.co.il/RHtm/942001-943000/H942076.htm
110,16:32 04/01/2015,פוקס ,הנהלה ונושאי משרה-מצבת ליום 4.1.15,http://maya.tase.co.il/reports/details/942032,http://mayafiles.tase.co.il/RHtm/942001-943000/H942032.htm
111,14:21 04/01/2015,אלבר ,הנהלה ונושאי משרה-מצבת ליום 4.1.15,http://maya.tase.co.il/reports/details/941888,http://mayafiles.tase.co.il/RHtm/941001-942000/H941888.htm
112,12:28 04/01/2015,גו.די.אם ,הנהלה ונושאי משרה-מצבת ליום 1.1.15,http://maya.tase.co.il/reports/details/941843,http://mayafiles.tase.co.il/RHtm/941001-942000/H941843.htm
113,12:02 04/01/2015,אביב ארלון ,הנהלה ונושאי משרה-מצבת ליום 4.1.15,http://maya.tase.co.il/reports/details/941828,http://mayafiles.tase.co.il/RHtm/941001-942000/H941828.htm
114,11:34 04/01/2015,הוט ,הנהלה ונושאי משרה-מצבת ליום 4.1.15,http://maya.tase.co.il/reports/details/941812,http://mayafiles.tase.co.il/RHtm/941001-942000/H941812.htm
115,10:39 04/01/2015,"אלקטרה נדל""ן ",הנהלה ונושאי משרה-מצבת ליום 1.1.15,http://maya.tase.co.il/reports/details/941797,http://mayafiles.tase.co.il/RHtm/941001-942000/H941797.htm
116,09:51 04/01/2015,ארנה גרופ ,הנהלה ונושאי משרה-מצבת ליום 4.1.15,http://maya.tase.co.il/reports/details/941778,http://mayafiles.tase.co.il/RHtm/941001-942000/H941778.htm
117,09:13 04/01/2015,נאוי ,הנהלה ונושאי משרה-מצבת ליום 4.1.15,http://maya.tase.co.il/reports/details/941745,http://mayafiles.tase.co.il/RHtm/941001-942000/H941745.htm
118,09:05 04/01/2015,דורי קבוצה ,הנהלה ונושאי משרה-מצבת ליום 4.1.15,http://maya.tase.co.il/reports/details/941740,http://mayafiles.tase.co.il/RHtm/941001-942000/H941740.htm
119,07:35 04/01/2015,אלגומייזר ,הנהלה ונושאי משרה-מצבת ליום 1.1.15,http://maya.tase.co.il/reports/details/941725,http://mayafiles.tase.co.il/RHtm/941001-942000/H941725.htm
120,10:07 02/01/2015,חשמל ,הנהלה ונושאי משרה-מצבת ליום 2.1.15,http://maya.tase.co.il/reports/details/941719,http://mayafiles.tase.co.il/RHtm/941001-942000/H941719.htm
121,19:10 01/01/2015,רציו מימון ,הנהלה ונושאי משרה-מצבת ליום 1.1.15,http://maya.tase.co.il/reports/details/941707,http://mayafiles.tase.co.il/RHtm/941001-942000/H941707.htm
122,18:55 01/01/2015,כפריס ,הנהלה ונושאי משרה-מצבת ליום 1.1.15,http://maya.tase.co.il/reports/details/941698,http://mayafiles.tase.co.il/RHtm/941001-942000/H941698.htm
123,18:47 01/01/2015,איתי פיננסים ,הנהלה ונושאי משרה-מצבת ליום 1.1.15,http://maya.tase.co.il/reports/details/941693,http://mayafiles.tase.co.il/RHtm/941001-942000/H941693.htm
124,17:39 01/01/2015,מזרחי טפחות ,הנהלה ונושאי משרה-מצבת ליום 1.1.15,http://maya.tase.co.il/reports/details/941656,http://mayafiles.tase.co.il/RHtm/941001-942000/H941656.htm
125,17:35 01/01/2015,מדיפאואר ,הנהלה ונושאי משרה-מצבת ליום 1.1.15,http://maya.tase.co.il/reports/details/941655,http://mayafiles.tase.co.il/RHtm/941001-942000/H941655.htm
126,16:41 01/01/2015,הוט ,הנהלה ונושאי משרה-מצבת ליום 1.1.15,http://maya.tase.co.il/reports/details/941643,http://mayafiles.tase.co.il/RHtm/941001-942000/H941643.htm
127,16:06 01/01/2015,קרדן יזמות ,הנהלה ונושאי משרה-מצבת ליום 1.1.15,http://maya.tase.co.il/reports/details/941621,http://mayafiles.tase.co.il/RHtm/941001-942000/H941621.htm
128,16:00 01/01/2015,קרדן ישראל ,הנהלה ונושאי משרה-מצבת ליום 1.1.15,http://maya.tase.co.il/reports/details/941618,http://mayafiles.tase.co.il/RHtm/941001-942000/H941618.htm
129,15:41 01/01/2015,חשמל ,הנהלה ונושאי משרה-מצבת ליום 1.1.15,http://maya.tase.co.il/reports/details/941598,http://mayafiles.tase.co.il/RHtm/941001-942000/H941598.htm
130,15:22 01/01/2015,נקסט ג'ן-ש ,הנהלה ונושאי משרה-מצבת ליום 1.1.15,http://maya.tase.co.il/reports/details/941571,http://mayafiles.tase.co.il/RHtm/941001-942000/H941571.htm
131,15:00 01/01/2015,וילאר ,הנהלה ונושאי משרה-מצבת ליום 1.1.15,http://maya.tase.co.il/reports/details/941553,http://mayafiles.tase.co.il/RHtm/941001-942000/H941553.htm
132,14:20 01/01/2015,פרוקוגניה ,הנהלה ונושאי משרה-מצבת ליום 1.1.15,http://maya.tase.co.il/reports/details/941487,http://mayafiles.tase.co.il/RHtm/941001-942000/H941487.htm
133,14:13 01/01/2015,דורי קבוצה ,הנהלה ונושאי משרה-מצבת ליום 1.1.15,http://maya.tase.co.il/reports/details/941485,http://mayafiles.tase.co.il/RHtm/941001-942000/H941485.htm
