,date,company_name,action,maya_link,html_link
44,08:33 08/01/2017,בריינסוויי ,"הוחלט על מינוי יעקב מיכלין למנכ""ל החברה החל מיום 1.4.17",http://maya.tase.co.il/reports/details/1076008,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076008.htm
45,16:28 05/01/2017,פריורטק ,מינוי דירקטור-שרון דרור,http://maya.tase.co.il/reports/details/1075845,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075845.htm
46,15:36 05/01/2017,פנטזי נטוורק ,"מינוי נושא משרה-סמנכ""ל תפעול-יונתן צ'מה",http://maya.tase.co.il/reports/details/1075792,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075792.htm
47,14:54 05/01/2017,"רבוע כחול נדל""ן ","זימון אסיפה כללית ל-31.1.17-מינוי רו""ח",http://maya.tase.co.il/reports/details/1075735,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075735.htm
48,14:44 05/01/2017,בראק אן וי ,מינוי דירקטור - לבקוביץ' אור,http://maya.tase.co.il/reports/details/1075748,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075748.htm
49,14:40 05/01/2017,בראק אן וי ,"תוצ' אסיפה מיוחדת מיום 5.1.17-מינוי דירקטור,שיפוי",http://maya.tase.co.il/reports/details/1075743,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075743.htm
50,14:07 05/01/2017,תראפיקס ביו ,מינוי דירקטור - יונה זלקה סיימס - תיקון דוח,http://maya.tase.co.il/reports/details/1075713,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075713.htm
51,09:39 05/01/2017,סינאל מלל ,"מינוי נושא משרה-סמנכ""ל כספים -סום ליאור ",http://maya.tase.co.il/reports/details/1075552,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075552.htm
52,17:58 04/01/2017,מיי סייז ,"מינוי רו""ח KPMG סומך חייקין לביקורת הדוחות לפיה כללי US GAAP ",http://maya.tase.co.il/reports/details/1075429,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075429.htm
53,17:30 04/01/2017,מיי סייז ,"מינוי רו""ח-סומך חייקין ",http://maya.tase.co.il/reports/details/1075426,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075426.htm
54,17:10 04/01/2017,אספן גרופ ,"מינוי מנכ""ל-אליאס גיא יחזקאל",http://maya.tase.co.il/reports/details/1075412,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075412.htm
55,15:08 04/01/2017,שמן תעשיות ,"מינוי נושא משרה-סמנכ""ל כספים-טל גיא",http://maya.tase.co.il/reports/details/1075357,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075357.htm
56,17:36 03/01/2017,הכשרת הישוב ,"תוצ' אסיפה מ3.1.17-מינוי דח""צ,תיקון תקנון",http://maya.tase.co.il/reports/details/1075162,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075162.htm
57,15:46 03/01/2017,בית שמש ,"מינוי דח""צ - סרצנסקי גיורא",http://maya.tase.co.il/reports/details/1075121,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075121.htm
58,15:37 03/01/2017,אלוט ,מינוי ארז ענתבי לתפקיד נשיא ומנכל החברה ,http://maya.tase.co.il/reports/details/1075116,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075116.htm
59,15:19 03/01/2017,בית שמש ,"תוצ' אסיפה מ3.1-מינוי דח""צים",http://maya.tase.co.il/reports/details/1075114,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075114.htm
60,09:32 03/01/2017,כלכלית ירושלים ,"זימון אסיפה ל-7.2.17-מינוי דח""צ,כתב הצבעה ",http://maya.tase.co.il/reports/details/1075014,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075014.htm
61,15:43 02/01/2017,אנלייט אנרגיה ,"זימון אסיפה ל-8.2.17-מינוי דח""צ,כ.הצבעה",http://maya.tase.co.il/reports/details/1074871,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074871.htm
62,10:32 02/01/2017,נטו אחזקות ,מינוי נושא משרה-מזכיר-דן שלזינגר,http://maya.tase.co.il/reports/details/1074806,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074806.htm
63,10:19 02/01/2017,נטו מלינדה ,מינוי נושא משרה-מזכיר-שלזינגר דן,http://maya.tase.co.il/reports/details/1074802,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074802.htm
64,22:10 01/01/2017,אוהה ,מינוי דירקטור - יאיר לוטשטיין,http://maya.tase.co.il/reports/details/1074729,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074729.htm
65,18:33 01/01/2017,אברבוך ,"מינוי דח""צ - מנשקו ליהי",http://maya.tase.co.il/reports/details/1074705,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074705.htm
66,15:32 01/01/2017,הוט ,"מינוי נושא משרה-סמנכ""לית מערכות מידע-דריגוב מירב",http://maya.tase.co.il/reports/details/1074651,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074651.htm
67,15:05 01/01/2017,נטו מלינדה ,"מינוי מנכ""ל-אבני אורן",http://maya.tase.co.il/reports/details/1074636,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074636.htm
68,14:00 01/01/2017,גבעות יהש ,"מינוי נושא משרה-מנכ""ל זמני של השותפות-אמיר משה בן דוד",http://maya.tase.co.il/reports/details/1074593,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074593.htm
69,13:31 01/01/2017,אנגל משאבים ,"אסיפה שנתית ב-7.2.17-מינוי דחצי""ת,כתב הצבעה ",http://maya.tase.co.il/reports/details/1074575,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074575.htm
70,10:10 01/01/2017,מישורים חברה לפיתוח ,"מינוי מנכ""ל-לבנטל דניאל",http://maya.tase.co.il/reports/details/1074495,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074495.htm
71,10:07 01/01/2017,מישורים חברה לפיתוח ,"מינוי יו""ר דירקטוריון - שריקי רמי",http://maya.tase.co.il/reports/details/1074493,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074493.htm
72,00:34 01/01/2017,איי.די.אן-ש ,מינוי דירקטור-ותקין יהודה,http://maya.tase.co.il/reports/details/1074413,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074413.htm
73,11:44 15/01/2017,ארגמן ,"זימון אסיפה שנתית ל-6.2.17 -מינוי רו""ח,מינוי דירק' ",http://maya.tase.co.il/reports/details/1077307,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077307.htm
74,09:18 15/01/2017,הראל השקעות ,"מנכל החב הודיע על רצונו לסיים את כהונתו,יכהן עד למינוי מחליף",http://maya.tase.co.il/reports/details/1077258,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077258.htm
75,08:28 15/01/2017,בית שמש ,"מינוי מנכ""ל-דרורי רם",http://maya.tase.co.il/reports/details/1077249,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077249.htm
76,20:42 12/01/2017,אלקטרה צריכה ,"זימון אסיפה ל-19.2.17-מינוי דח""צ,כתב הצבעה ",http://maya.tase.co.il/reports/details/1077229,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077229.htm
77,15:46 12/01/2017,דורסל ,"הוחלט מינויו של ליאור סום כסמנכ""ל הכספים של החברה",http://maya.tase.co.il/reports/details/1077141,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077141.htm
78,14:50 12/01/2017,דורסל ,"מינוי נושא משרה- סמנכ""ל כספים -סום ליאור ",http://maya.tase.co.il/reports/details/1077127,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077127.htm
79,13:40 12/01/2017,לוזון קבוצה ,"מינוי נושא משרה-מנכל א.דורי בניה בע""מ-אברם אריאל",http://maya.tase.co.il/reports/details/1077095,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077095.htm
80,12:39 12/01/2017,נמקו ריאלטי ,מינוי גבריאל דרנוב כמזכיר החברה ונציג החברה בארץ ,http://maya.tase.co.il/reports/details/1077068,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077068.htm
81,09:50 11/01/2017,אמנת ,"מינוי דח""צ - אריה ברן",http://maya.tase.co.il/reports/details/1076754,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076754.htm
82,06:27 11/01/2017,פרוטרום ,"מינוי דח""צ - זיו גיל",http://maya.tase.co.il/reports/details/1076711,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076711.htm
83,15:13 10/01/2017,לידר השקעות ,"מינוי דח""צ - ברומברג צבי",http://maya.tase.co.il/reports/details/1076606,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076606.htm
84,14:54 10/01/2017,לידר השקעות ,"תוצ' אסיפה כללית מיום 10.1.17-אושר: מינוי דח""צ",http://maya.tase.co.il/reports/details/1076593,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076593.htm
85,19:08 09/01/2017,אייאיאס ,"מינוי יו""ר דירקטוריון - אלטמן גדעון ",http://maya.tase.co.il/reports/details/1076458,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076458.htm
86,17:06 09/01/2017,יואל ,"תוצ' אסיפה כללית מיום 9.1.17, מינוי דח""צים",http://maya.tase.co.il/reports/details/1076428,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076428.htm
87,14:34 09/01/2017,חלל תקשורת ,"תוצ' אסיפה כללית מיום 9.1.17, מינוי דח""צ",http://maya.tase.co.il/reports/details/1076360,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076360.htm
88,14:33 09/01/2017,בראק אן וי ,מינוי דירקטור - לבקוביץ' אור - דוח משלים מיום 5.1.17,http://maya.tase.co.il/reports/details/1076359,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076359.htm
89,12:46 09/01/2017,רכבת ישראל ,"מינוי מנכ""ל-שחר מרדכי איילון",http://maya.tase.co.il/reports/details/1076328,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076328.htm
90,11:24 09/01/2017,פלרם ,מינוי דירקטור - שי מיכאל - צירוף הצהרת דירקטור,http://maya.tase.co.il/reports/details/1076310,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076310.htm
91,10:57 09/01/2017,פלרם ,מינוי דירקטור - שי מיכאל,http://maya.tase.co.il/reports/details/1076305,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076305.htm
92,09:45 09/01/2017,אינטר תעשיות ,"תוצ' אסיפה מיום 8.1.17-מינוי דח""צ",http://maya.tase.co.il/reports/details/1076288,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076288.htm
93,20:36 08/01/2017,שיכון ובינוי ,"זימון אסיפה מיוחדת ל-12.2.17-מינוי דח""צ, כתב הצבעה ועוד",http://maya.tase.co.il/reports/details/1076251,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076251.htm
94,19:13 08/01/2017,ארנה גרופ ,"מינוי דח""צ - דן לוין",http://maya.tase.co.il/reports/details/1076246,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076246.htm
95,17:52 08/01/2017,ארנה גרופ ,"תוצ' אסיפה מ8.1-מד.תגמול,מינוי דח""צ,החזר הוצ' לדירק' מחוץ לישראל(כולל ב.שליטה)",http://maya.tase.co.il/reports/details/1076221,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076221.htm
96,12:32 08/01/2017,אינפימר ,"מינוי נושא משרה-סמנכ""ל כספים-מני בתיה",http://maya.tase.co.il/reports/details/1076102,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076102.htm
97,08:37 08/01/2017,בריינסוויי ,"מינוי מנכ""ל-מיכלין יעקב",http://maya.tase.co.il/reports/details/1076010,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076010.htm
98,08:33 08/01/2017,בריינסוויי ,"הוחלט על מינוי יעקב מיכלין למנכ""ל החברה החל מיום 1.4.17",http://maya.tase.co.il/reports/details/1076008,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076008.htm
99,17:59 22/01/2017,חג'ג' נדלן ,"מינוי יו""ר דירקטוריון - גרינולד צבי",http://maya.tase.co.il/reports/details/1078380,http://mayafiles.tase.co.il/RHtm/1078001-1079000/H1078380.htm
100,14:26 22/01/2017,הראל השקעות ,אושר מינוי מישל סיבוני כמנכל החב ומינוי אריק פרץ כמנהל חטיבת הכספים,http://maya.tase.co.il/reports/details/1078325,http://mayafiles.tase.co.il/RHtm/1078001-1079000/H1078325.htm
101,11:38 22/01/2017,יואל ,"מינוי דח""צ - נגה אפרת",http://maya.tase.co.il/reports/details/1078289,http://mayafiles.tase.co.il/RHtm/1078001-1079000/H1078289.htm
102,11:29 22/01/2017,יואל ,"מינוי דח""צ - אמיגה מוטי",http://maya.tase.co.il/reports/details/1078286,http://mayafiles.tase.co.il/RHtm/1078001-1079000/H1078286.htm
103,14:12 19/01/2017,מטומי ,"מינוי Harel Beit-On כיו""ר דירק' חלף Howell",http://maya.tase.co.il/reports/details/1078143,http://mayafiles.tase.co.il/RHtm/1078001-1079000/H1078143.htm
104,13:16 19/01/2017,פמס ,"תוצ' אסיפה מ19.1.17-מינוי דח""צ",http://maya.tase.co.il/reports/details/1078125,http://mayafiles.tase.co.il/RHtm/1078001-1079000/H1078125.htm
105,12:54 19/01/2017,ממן ,מינוי דירקטור - גמיש מרדכי,http://maya.tase.co.il/reports/details/1078120,http://mayafiles.tase.co.il/RHtm/1078001-1079000/H1078120.htm
106,11:45 19/01/2017,פורמולה ויז'ן ,"אסיפה ב22.2-מינוי דח""צ,מד.תגמול מעודכנת,הסכם ניהול עם ב.שליטה,כ.הצבעה-תיקון",http://maya.tase.co.il/reports/details/1078090,http://mayafiles.tase.co.il/RHtm/1078001-1079000/H1078090.htm
107,11:32 19/01/2017,פורמולה ויז'ן ,"אסיפה ב22.2.17-מינוי דח""צ,מד.תגמול מעודכנת,הסכם ניהול עם ב.שליטה",http://maya.tase.co.il/reports/details/1078087,http://mayafiles.tase.co.il/rpdf/1078001-1079000/P1078087-00.pdf
108,16:31 18/01/2017,פורמולה ויז'ן ,"אסיפה ב-22.2-מינוי דח""צ,מד.תגמול,הארכת הסכם ניהול עם ב.שליטה,כתב הצבעה",http://maya.tase.co.il/reports/details/1077978,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077978.htm
109,13:14 18/01/2017,בינלאומי ,"אסיפה ב-23.2-אישור מד.תגמול,מינוי דירק' ותנאי כהונתה,תקנון,כ.הצבעה ",http://maya.tase.co.il/reports/details/1077925,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077925.htm
110,13:06 18/01/2017,הכשרה חב לביטוח ,מינוי נושא משרה-יועץ משפטי-בן אברהם עדי,http://maya.tase.co.il/reports/details/1077930,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077930.htm
111,09:40 18/01/2017,אזורים ,"זימון אסיפת ל-23.2.17-מינוי דח""צ,כ.הצבעה",http://maya.tase.co.il/reports/details/1077878,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077878.htm
112,15:33 17/01/2017,הראל השקעות ,מינוי דירקטור - בן המבורגר,http://maya.tase.co.il/reports/details/1077781,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077781.htm
113,10:12 17/01/2017,אנדימד ,מינוי דירקטור - עפר בן צבי,http://maya.tase.co.il/reports/details/1077700,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077700.htm
114,09:40 17/01/2017,אנדימד ,מינוי דירקטור - אנני ג'ין,http://maya.tase.co.il/reports/details/1077687,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077687.htm
115,09:20 17/01/2017,מיטרוניקס ,"מינוי נושא משרה-סמנכ""ל שרשרת אספקה-גיא ליפשיץ",http://maya.tase.co.il/reports/details/1077675,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077675.htm
116,09:01 17/01/2017,לאומי ,מינוי דירקטור - אסתר דומיניסיני,http://maya.tase.co.il/reports/details/1077664,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077664.htm
117,20:23 16/01/2017,איירפורט סיטי ,"מינוי מנכ""ל משותף - פריאל אטיאס",http://maya.tase.co.il/reports/details/1077640,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077640.htm
118,20:01 16/01/2017,איירפורט סיטי ,"מינוי מנכ""ל משותף - תוסייה-כהן שרון",http://maya.tase.co.il/reports/details/1077637,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077637.htm
119,19:50 16/01/2017,נצבא ,"מינוי מנכ""ל משותף-תוסייה-כהן שרון",http://maya.tase.co.il/reports/details/1077634,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077634.htm
120,11:44 15/01/2017,ארגמן ,"זימון אסיפה שנתית ל-6.2.17 -מינוי רו""ח,מינוי דירק' ",http://maya.tase.co.il/reports/details/1077307,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077307.htm
121,09:18 15/01/2017,הראל השקעות ,"מנכל החב הודיע על רצונו לסיים את כהונתו,יכהן עד למינוי מחליף",http://maya.tase.co.il/reports/details/1077258,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077258.htm
122,08:28 15/01/2017,בית שמש ,"מינוי מנכ""ל-דרורי רם",http://maya.tase.co.il/reports/details/1077249,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077249.htm
123,19:03 29/01/2017,אופקטרא נדלן ,"זימון אסיפה שנתית ל-19.2.17,מינוי דירקטורים, החלפת רו""ח ברייטמן אלמגור זהר ברו""ח שטיינמץ-עמינח",http://maya.tase.co.il/reports/details/1079293,http://mayafiles.tase.co.il/RHtm/1079001-1080000/H1079293.htm
