,date,company_name,action,maya_link,html_link
30,11:27 28/12/2005,אאורה ,"מינוי יו""ר דירקטוריון-הבהרה-יוסף צליח יחל בכהונתו ב-1.1.06",http://maya.tase.co.il/reports/details/169104,http://mayafiles.tase.co.il/RHtm/169001-170000/H169104.htm
31,08:41 28/12/2005,תיא תקשורת ,מינוי דירקטור - לב-שגב אורית,http://maya.tase.co.il/reports/details/169039,http://mayafiles.tase.co.il/RHtm/169001-170000/H169039.htm
32,23:20 27/12/2005,גמביט ,מינוי דירקטור - זאב זילר,http://maya.tase.co.il/reports/details/169018,http://mayafiles.tase.co.il/RHtm/169001-170000/H169018.htm
33,18:21 27/12/2005,ברקן ,מינוי דירקטור - איל אמיר,http://maya.tase.co.il/reports/details/168985,http://mayafiles.tase.co.il/RHtm/168001-169000/H168985.htm
34,17:30 27/12/2005,דלתא ,מינוי דירקטור-ישראל באום,http://maya.tase.co.il/reports/details/168964,http://mayafiles.tase.co.il/RHtm/168001-169000/H168964.htm
35,16:28 27/12/2005,הכשרה חב לביטוח ,מינוי נושא משרה-מנהל לוגיסטיקה ומינהל - קורן זאב ,http://maya.tase.co.il/reports/details/168941,http://mayafiles.tase.co.il/RHtm/168001-169000/H168941.htm
36,16:27 27/12/2005,הכשרה חב לביטוח ,מינוי נושא משרה-מנהל מערכות מידע-ויסברג איתי,http://maya.tase.co.il/reports/details/168939,http://mayafiles.tase.co.il/RHtm/168001-169000/H168939.htm
37,15:57 27/12/2005,סינאל תעשיות ,מינוי נושא משרה-דירקטור חליף-גולדשטיין דב,http://maya.tase.co.il/reports/details/168929,http://mayafiles.tase.co.il/RHtm/168001-169000/H168929.htm
38,15:29 27/12/2005,רפק טכנולוגיות ,מינוי נושא משרה-חשב-ליאור בן סימון,http://maya.tase.co.il/reports/details/168916,http://mayafiles.tase.co.il/RHtm/168001-169000/H168916.htm
39,15:25 27/12/2005,רפק טכנולוגיות ,"מינוי נושא משרה-סמנכ""ל כספים-חמי שטרהל",http://maya.tase.co.il/reports/details/168913,http://mayafiles.tase.co.il/RHtm/168001-169000/H168913.htm
40,11:40 27/12/2005,ברקן ,"מינוי דח""צ - טרכטינגוט איריס",http://maya.tase.co.il/reports/details/168839,http://mayafiles.tase.co.il/RHtm/168001-169000/H168839.htm
41,11:28 27/12/2005,שמן תעשיות ,מינוי נושא משרה-סגן מנהל כללי-ג'ים פטריק קינג,http://maya.tase.co.il/reports/details/168833,http://mayafiles.tase.co.il/RHtm/168001-169000/H168833.htm
42,11:07 27/12/2005,ברקן ,"מינוי דח""צ - יורם יעקובוביץ",http://maya.tase.co.il/reports/details/168817,http://mayafiles.tase.co.il/RHtm/168001-169000/H168817.htm
43,10:47 27/12/2005,אינספייר ,מינוי דירקטור - סלבין שמואל - תיקון דוח,http://maya.tase.co.il/reports/details/168804,http://mayafiles.tase.co.il/RHtm/168001-169000/H168804.htm
44,09:50 27/12/2005,דלתא ,"פרישתו של ארנון טיברג כמנכ""ל ומינוי של דב לאוטמן במקומו",http://maya.tase.co.il/reports/details/168784,http://mayafiles.tase.co.il/RHtm/168001-169000/H168784.htm
45,07:11 27/12/2005,נתנאל גרופ ,"מינוי נושא משרה- סמנכ""ל כספים -מיקל חיים ",http://maya.tase.co.il/reports/details/168709,http://mayafiles.tase.co.il/RHtm/168001-169000/H168709.htm
46,20:30 26/12/2005,ליברטי ,מינוי נושא משרה-מנהל כספים-שאבי כהן עירית,http://maya.tase.co.il/reports/details/168762,http://mayafiles.tase.co.il/RHtm/168001-169000/H168762.htm
47,20:04 26/12/2005,ליברטי ,מינוי דירקטור - בר-אל ניסים,http://maya.tase.co.il/reports/details/168754,http://mayafiles.tase.co.il/RHtm/168001-169000/H168754.htm
48,20:00 26/12/2005,ליברטי ,מינוי דירקטור - חסון עובדיה,http://maya.tase.co.il/reports/details/168753,http://mayafiles.tase.co.il/RHtm/168001-169000/H168753.htm
49,19:54 26/12/2005,ליברטי ,"מינוי יו""ר דירקטוריון - איגר בצלאל",http://maya.tase.co.il/reports/details/168752,http://mayafiles.tase.co.il/RHtm/168001-169000/H168752.htm
50,12:41 26/12/2005,אספן בניה ,מינוי דירקטור - יוכמן צבי,http://maya.tase.co.il/reports/details/168610,http://mayafiles.tase.co.il/RHtm/168001-169000/H168610.htm
51,12:38 26/12/2005,אינספייר ,מינוי דירקטור - סלבין שמואל,http://maya.tase.co.il/reports/details/168605,http://mayafiles.tase.co.il/RHtm/168001-169000/H168605.htm
52,18:40 25/12/2005,ביו לייט ,"הנהלה ונושאי משרה-רו""ח-קוסט פורר גבאי את קסירר-נתוני פתיחה",http://maya.tase.co.il/reports/details/168480,http://mayafiles.tase.co.il/RHtm/168001-169000/H168480.htm
53,18:10 25/12/2005,ביו לייט ,הנהלה ונושאי משרה-דירקטור-רונית גרוס-נתוני פתיחה,http://maya.tase.co.il/reports/details/168477,http://mayafiles.tase.co.il/RHtm/168001-169000/H168477.htm
54,18:06 25/12/2005,ביו לייט ,הנהלה ונושאי משרה-דירקטור-עמוס ערן-נתוני פתיחה,http://maya.tase.co.il/reports/details/168475,http://mayafiles.tase.co.il/RHtm/168001-169000/H168475.htm
55,17:14 25/12/2005,ביו לייט ,הנהלה ונושאי משרה-דירקטור-יחיעם אייל -תיקון נתוני פתיחה,http://maya.tase.co.il/reports/details/168461,http://mayafiles.tase.co.il/RHtm/168001-169000/H168461.htm
56,17:07 25/12/2005,ביו לייט ,הנהלה ונושאי משרה-דירקטור-גל ארליך-נתוני פתיחה,http://maya.tase.co.il/reports/details/168457,http://mayafiles.tase.co.il/RHtm/168001-169000/H168457.htm
57,17:03 25/12/2005,סיליקום ,הנהלה ונושאי משרה -רואה חשבון-סומך חייקין -נתוני פתיחה,http://maya.tase.co.il/reports/details/168455,http://mayafiles.tase.co.il/RHtm/168001-169000/H168455.htm
58,16:48 25/12/2005,ביו לייט ,"הנהלה ונושאי משרה-מנכ""ל ודירקטור-יחיעם אייל-נתוני פתיחה",http://maya.tase.co.il/reports/details/168451,http://mayafiles.tase.co.il/RHtm/168001-169000/H168451.htm
59,16:05 25/12/2005,אפריקה נכסים ,"מינוי יו""ר דירקטוריון - לבייב לב",http://maya.tase.co.il/reports/details/168421,http://mayafiles.tase.co.il/RHtm/168001-169000/H168421.htm
60,15:14 25/12/2005,סיליקום ,הנהלה ונושאי משרה-נתוני פתיחה,http://maya.tase.co.il/reports/details/168406,http://mayafiles.tase.co.il/RHtm/168001-169000/H168406.htm
61,09:10 25/12/2005,שופרסל ,"מינוי נושא משרה-סמנכ""ל שיווק-דור ירון",http://maya.tase.co.il/reports/details/168249,http://mayafiles.tase.co.il/RHtm/168001-169000/H168249.htm
62,19:01 08/01/2006,אלרן השקעות ,"מינוי דח""צ - בירמן קרן",http://maya.tase.co.il/reports/details/171367,http://mayafiles.tase.co.il/RHtm/171001-172000/H171367.htm
63,08:49 08/01/2006,חשמל ,"מינוי רו""ח-קוסט פורר גבאי את קסירר ושות'",http://maya.tase.co.il/reports/details/171139,http://mayafiles.tase.co.il/RHtm/171001-172000/H171139.htm
64,07:49 08/01/2006,מיטרוניקס ,"מינוי נושא משרה-מ""מ מזכיר-איל נייגר",http://maya.tase.co.il/reports/details/171132,http://mayafiles.tase.co.il/RHtm/171001-172000/H171132.htm
65,18:36 05/01/2006,אלקטרה ,"מינוי מנכ""ל-דויטשר איתמר",http://maya.tase.co.il/reports/details/171105,http://mayafiles.tase.co.il/RHtm/171001-172000/H171105.htm
66,18:32 05/01/2006,אלקטרה ,"מינוי נושא משרה-סגן יו""ר הדירקטוריון-שרף שלמה",http://maya.tase.co.il/reports/details/171104,http://mayafiles.tase.co.il/RHtm/171001-172000/H171104.htm
67,17:44 05/01/2006,שיכון ובינוי ,"דירק' אישר תוכנית עבודה ל-2006,מינוי מנכ""ל ויו""ר סולל בונה",http://maya.tase.co.il/reports/details/171085,http://mayafiles.tase.co.il/RHtm/171001-172000/H171085.htm
68,17:13 05/01/2006,ליברטי ,מינוי נושא משרה-מזכיר החב ומנהל כספים-שאבי כהן עירית ,http://maya.tase.co.il/reports/details/171080,http://mayafiles.tase.co.il/RHtm/171001-172000/H171080.htm
69,16:00 05/01/2006,הדסית ביו ,הנהלה ונושאי משרה-רואה חשבון-ברייטמן אלמגור-נתוני פתיחה,http://maya.tase.co.il/reports/details/171049,http://mayafiles.tase.co.il/RHtm/171001-172000/H171049.htm
70,15:58 05/01/2006,הדסית ביו ,הנהלה ונושאי משרה-דירקטור-יובל כהן-נתוני פתיחה ,http://maya.tase.co.il/reports/details/171048,http://mayafiles.tase.co.il/RHtm/171001-172000/H171048.htm
71,15:53 05/01/2006,הדסית ביו ,"הנהלה ונושאי משרה-יו""ר דירקטוריון-שלמה מור יוסף-נתוני פתיחה",http://maya.tase.co.il/reports/details/171046,http://mayafiles.tase.co.il/RHtm/171001-172000/H171046.htm
72,15:50 05/01/2006,הדסית ביו ,"הנהלה ונושאי משרה-דירקטור-ד""ר רפי הופשטיין-נתוני פתיחה ",http://maya.tase.co.il/reports/details/171045,http://mayafiles.tase.co.il/RHtm/171001-172000/H171045.htm
73,14:47 05/01/2006,ברם תעשיות ,"מינוי דח""צ - טוויג אורי",http://maya.tase.co.il/reports/details/171019,http://mayafiles.tase.co.il/RHtm/171001-172000/H171019.htm
74,14:35 05/01/2006,ברם תעשיות ,"מינוי דח""צ - קולמן-גולובינסקי שירה",http://maya.tase.co.il/reports/details/171009,http://mayafiles.tase.co.il/RHtm/171001-172000/H171009.htm
75,14:29 05/01/2006,ברם תעשיות ,"תוצ' אסיפה כללית מיום 5.1.06-מינוי רו""ח, מינוי דירקטורים",http://maya.tase.co.il/reports/details/171008,http://mayafiles.tase.co.il/RHtm/171001-172000/H171008.htm
76,10:14 05/01/2006,תחנה ,"מינוי מ""מ מנכ""ל - אביגל חיים",http://maya.tase.co.il/reports/details/170929,http://mayafiles.tase.co.il/RHtm/170001-171000/H170929.htm
77,08:37 05/01/2006,חברה לישראל ,מינוי דירקטור - איזקסון אירית - תיקון דוח,http://maya.tase.co.il/reports/details/170904,http://mayafiles.tase.co.il/RHtm/170001-171000/H170904.htm
78,08:17 05/01/2006,חברה לישראל ,מינוי דירקטור - איזקסון אירית,http://maya.tase.co.il/reports/details/170899,http://mayafiles.tase.co.il/RHtm/170001-171000/H170899.htm
79,14:48 04/01/2006,חשמל ,מינוי דירקטור - דבורין פנינה,http://maya.tase.co.il/reports/details/170831,http://mayafiles.tase.co.il/RHtm/170001-171000/H170831.htm
80,13:48 04/01/2006,פולאר בינל ,מינוי מבקר פנימי-שפירא דניאל,http://maya.tase.co.il/reports/details/170798,http://mayafiles.tase.co.il/RHtm/170001-171000/H170798.htm
81,13:15 04/01/2006,דניה סיבוס ,"מינוי מנכ""ל-קוטלר עופר",http://maya.tase.co.il/reports/details/170784,http://mayafiles.tase.co.il/RHtm/170001-171000/H170784.htm
82,15:24 03/01/2006,דיסקונט השקעות ,מינוי נושא משרה-סגן נשיא-ברונשטיין ארי ,http://maya.tase.co.il/reports/details/170607,http://mayafiles.tase.co.il/RHtm/170001-171000/H170607.htm
83,13:13 03/01/2006,אביב בניה ,מינוי נושא משרה - מנהל מחלקת שיווק-יולביץ עמית-תיקון דוח,http://maya.tase.co.il/reports/details/170546,http://mayafiles.tase.co.il/RHtm/170001-171000/H170546.htm
84,12:51 03/01/2006,אביב בניה ,מינוי נושא משרה-מנהל מחלקת שיווק-יולביץ עמית ,http://maya.tase.co.il/reports/details/170536,http://mayafiles.tase.co.il/RHtm/170001-171000/H170536.htm
85,09:53 03/01/2006,אקס טי אל ,"מינוי מנכ""ל-רון בן-צור",http://maya.tase.co.il/reports/details/170473,http://mayafiles.tase.co.il/RHtm/170001-171000/H170473.htm
86,09:04 03/01/2006,טסקום ,מינוי נושא משרה-מנהל כספים גלובלי-סרלין פיליפ,http://maya.tase.co.il/reports/details/170445,http://mayafiles.tase.co.il/RHtm/170001-171000/H170445.htm
87,21:43 02/01/2006,מפעיל ,"מינוי מנכ""ל-מור  בלפור",http://maya.tase.co.il/reports/details/170406,http://mayafiles.tase.co.il/RHtm/170001-171000/H170406.htm
88,16:56 02/01/2006,אלוני מיתר ,"מינוי יו""ר דירקטוריון - יצחק דוכן",http://maya.tase.co.il/reports/details/170377,http://mayafiles.tase.co.il/RHtm/170001-171000/H170377.htm
89,16:48 02/01/2006,אלוני מיתר ,"מינוי יו""ר דירקטוריון ודירקטור- יצחק דוכן ",http://maya.tase.co.il/reports/details/170373,http://mayafiles.tase.co.il/RHtm/170001-171000/H170373.htm
90,16:40 02/01/2006,אלוני מיתר ,"מינוי מנכ""ל-אגם אהובה",http://maya.tase.co.il/reports/details/170363,http://mayafiles.tase.co.il/RHtm/170001-171000/H170363.htm
91,16:32 02/01/2006,אלוני מיתר ,"מינוי מנכ""ל ודירקטור- אגם אהובה ",http://maya.tase.co.il/reports/details/170360,http://mayafiles.tase.co.il/RHtm/170001-171000/H170360.htm
92,16:47 01/01/2006,אורמת ,"מינוי נושא משרה -סמנכ""ל כספים-יוסף טנא",http://maya.tase.co.il/reports/details/170054,http://mayafiles.tase.co.il/RHtm/170001-171000/H170054.htm
93,15:22 01/01/2006,ירושלים ,מינוי נושא משרה-מנהלת המחלקה המשפטית-שרית ויסטוך,http://maya.tase.co.il/reports/details/170000,http://mayafiles.tase.co.il/RHtm/169001-170000/H170000.htm
94,15:15 01/01/2006,יונידרס ,"מינוי מנכ""ל-סמואל גיורא",http://maya.tase.co.il/reports/details/169994,http://mayafiles.tase.co.il/RHtm/169001-170000/H169994.htm
95,12:58 01/01/2006,פקר-ידפז ,מינוי דירקטור - גליקסברג שאול,http://maya.tase.co.il/reports/details/169901,http://mayafiles.tase.co.il/RHtm/169001-170000/H169901.htm
96,12:36 01/01/2006,ישיר-איי.די.איי ,"מינוי נושא משרה-סמנכ""ל-סעד רענן",http://maya.tase.co.il/reports/details/169887,http://mayafiles.tase.co.il/RHtm/169001-170000/H169887.htm
97,12:35 01/01/2006,זיקה ,מינוי דירקטור - שולמן דותן,http://maya.tase.co.il/reports/details/169886,http://mayafiles.tase.co.il/RHtm/169001-170000/H169886.htm
98,12:30 01/01/2006,אלספק ,מינוי דירקטור חליף- ניר דגן,http://maya.tase.co.il/reports/details/169883,http://mayafiles.tase.co.il/RHtm/169001-170000/H169883.htm
99,11:33 01/01/2006,פלסאון תעשיות ,"מינוי יו""ר דירקטוריון -פלג גרשון",http://maya.tase.co.il/reports/details/169856,http://mayafiles.tase.co.il/RHtm/169001-170000/H169856.htm
100,11:06 01/01/2006,כתר ,מינוי מבקר פנימי-אלקלעי עופר,http://maya.tase.co.il/reports/details/169833,http://mayafiles.tase.co.il/RHtm/169001-170000/H169833.htm
101,10:51 01/01/2006,שניב ,"מינוי דח""צ - שור צבי",http://maya.tase.co.il/reports/details/169819,http://mayafiles.tase.co.il/RHtm/169001-170000/H169819.htm
102,10:48 01/01/2006,שניב ,"מינוי רו""ח-זיו האפט BDO",http://maya.tase.co.il/reports/details/169815,http://mayafiles.tase.co.il/RHtm/169001-170000/H169815.htm
103,10:04 01/01/2006,אןאםסי ,"מינוי נושא משרה -סמנכ""ל כספים-ליפמן חן",http://maya.tase.co.il/reports/details/169778,http://mayafiles.tase.co.il/RHtm/169001-170000/H169778.htm
104,09:10 01/01/2006,גב ים ,מינוי נושא משרה-חשב-ניסן-כהן אילן,http://maya.tase.co.il/reports/details/169716,http://mayafiles.tase.co.il/RHtm/169001-170000/H169716.htm
105,09:05 01/01/2006,גב ים ,מינוי נושא משרה-מנהל כספים-זק מרק,http://maya.tase.co.il/reports/details/169714,http://mayafiles.tase.co.il/RHtm/169001-170000/H169714.htm
106,19:39 15/01/2006,מעין ונצ'ורס ,הנהלה ונושאי משרה-דירקטור-שרגא שחק-נתוני פתיחה-תיקון דוח,http://maya.tase.co.il/reports/details/172354,http://mayafiles.tase.co.il/RHtm/172001-173000/H172354.htm
107,18:21 15/01/2006,מעין ונצ'ורס ,הנהלה ונושאי משרה-דירקטור-רקנאטי שולה-נתוני פתיחה-תיקון דוח,http://maya.tase.co.il/reports/details/172345,http://mayafiles.tase.co.il/RHtm/172001-173000/H172345.htm
108,17:47 15/01/2006,מעין ונצ'ורס ,הנהלה ונושאי משרה-דירקטור-שולה רקנאטי-נתוני פתיחה,http://maya.tase.co.il/reports/details/172337,http://mayafiles.tase.co.il/RHtm/172001-173000/H172337.htm
109,17:13 15/01/2006,מעין ונצ'ורס ,"הנהלה ונושאי משרה-יו""ר דירקטוריון-אמיר גל אור-נתוני פתיחה",http://maya.tase.co.il/reports/details/172327,http://mayafiles.tase.co.il/RHtm/172001-173000/H172327.htm
110,17:00 15/01/2006,מעין ונצ'ורס ,הנהלה ונושאי משרה-דירקטור-אבישי זילברשץ-נתוני פתיחה,http://maya.tase.co.il/reports/details/172324,http://mayafiles.tase.co.il/RHtm/172001-173000/H172324.htm
111,16:44 15/01/2006,מעין ונצ'ורס ,הנהלה ונושאי משרה-דירקטור חליף-זיו קופ-נתוני פתיחה,http://maya.tase.co.il/reports/details/172316,http://mayafiles.tase.co.il/RHtm/172001-173000/H172316.htm
112,16:30 15/01/2006,אלוני תשלובת ,"מינוי מנכ""ל-דורון יהודה",http://maya.tase.co.il/reports/details/172312,http://mayafiles.tase.co.il/RHtm/172001-173000/H172312.htm
113,16:01 15/01/2006,מעין ונצ'ורס ,הנהלה ונושאי משרה-דירקטור-שרגא שחק-נתוני פתיחה,http://maya.tase.co.il/reports/details/172304,http://mayafiles.tase.co.il/RHtm/172001-173000/H172304.htm
114,14:05 15/01/2006,דפרון ,"תוצ' אסיפה כללית מיום 11.1.06-מינוי דח""צ",http://maya.tase.co.il/reports/details/172266,http://mayafiles.tase.co.il/RHtm/172001-173000/H172266.htm
115,13:20 15/01/2006,קליל ,"מינוי דח""צ - סממה אריק",http://maya.tase.co.il/reports/details/172250,http://mayafiles.tase.co.il/RHtm/172001-173000/H172250.htm
116,09:39 15/01/2006,קליל ,"תוצ' אסיפה כללית מיום 12.1.06-מינוי דח""צ",http://maya.tase.co.il/reports/details/172172,http://mayafiles.tase.co.il/RHtm/172001-173000/H172172.htm
117,17:25 12/01/2006,זיקה ,מינוי מבקר פנימי-אורי לזר,http://maya.tase.co.il/reports/details/172124,http://mayafiles.tase.co.il/RHtm/172001-173000/H172124.htm
118,16:06 12/01/2006,דפרון ,"מינוי דח""צ - לחמן שמואל",http://maya.tase.co.il/reports/details/172110,http://mayafiles.tase.co.il/RHtm/172001-173000/H172110.htm
119,09:32 12/01/2006,הראל השקעות ,מינוי נושא משרה-רוזנפלד אלפרד (פרדי),http://maya.tase.co.il/reports/details/172017,http://mayafiles.tase.co.il/RHtm/172001-173000/H172017.htm
120,08:55 12/01/2006,אזורים ,מינוי נושא משרה-סגן מנהל כללי -חיים יודלביץ',http://maya.tase.co.il/reports/details/172009,http://mayafiles.tase.co.il/RHtm/172001-173000/H172009.htm
121,08:53 12/01/2006,אזורים ,מינוי נושא משרה-סגן מנהל כללי-מאיר אוליקר ,http://maya.tase.co.il/reports/details/172008,http://mayafiles.tase.co.il/RHtm/172001-173000/H172008.htm
122,08:52 12/01/2006,אזורים ,מינוי נושא משרה-משנה למנהל כללי -אלפרד סוארי,http://maya.tase.co.il/reports/details/172007,http://mayafiles.tase.co.il/RHtm/172001-173000/H172007.htm
123,08:51 12/01/2006,אזורים ,מינוי נושא משרה,http://maya.tase.co.il/reports/details/172006,http://mayafiles.tase.co.il/RHtm/172001-173000/H172006.htm
124,19:38 11/01/2006,"דלק נדל""ן ",מינוי נושא משרה-משנה למנהל כללי-עופר זיו,http://maya.tase.co.il/reports/details/171994,http://mayafiles.tase.co.il/RHtm/171001-172000/H171994.htm
125,12:24 11/01/2006,טכנופלס ונצ'ר ,"מינוי מ""מ מנכ""ל -כץ חן",http://maya.tase.co.il/reports/details/171882,http://mayafiles.tase.co.il/RHtm/171001-172000/H171882.htm
126,15:34 10/01/2006,גמא תקשורת ,מינוי נושא משרה - מזכיר חברה -כהן יריב,http://maya.tase.co.il/reports/details/171756,http://mayafiles.tase.co.il/RHtm/171001-172000/H171756.htm
127,13:52 10/01/2006,לאומי מימון ,מינוי מבקר פנימי-זיסו אוריאל,http://maya.tase.co.il/reports/details/171724,http://mayafiles.tase.co.il/RHtm/171001-172000/H171724.htm
128,13:47 10/01/2006,בית שמש ,"מינוי יו""ר דירקטוריון - אילן בירן",http://maya.tase.co.il/reports/details/171720,http://mayafiles.tase.co.il/RHtm/171001-172000/H171720.htm
129,11:58 10/01/2006,אראסאל ,מינוי נושא משרה-מנהל במחלקת שיווק ופיתוח עסקי-יצחק קאלו,http://maya.tase.co.il/reports/details/171696,http://mayafiles.tase.co.il/RHtm/171001-172000/H171696.htm
130,18:07 09/01/2006,פלסטופיל ,מינוי נושא משרה-מנהלת אבטחת איכות-סברנסקי איריס,http://maya.tase.co.il/reports/details/171635,http://mayafiles.tase.co.il/RHtm/171001-172000/H171635.htm
131,18:01 09/01/2006,רבינטקס ,מינוי דירקטור - זאב רבינוביץ,http://maya.tase.co.il/reports/details/171633,http://mayafiles.tase.co.il/RHtm/171001-172000/H171633.htm
132,17:15 09/01/2006,בזק ,"מינוי נושא משרה-סמנכ""ל שיווק -רן גוראון",http://maya.tase.co.il/reports/details/171624,http://mayafiles.tase.co.il/RHtm/171001-172000/H171624.htm
133,17:09 09/01/2006,בזק ,מינוי דירקטור חליף- יהונתן ניסים סבן,http://maya.tase.co.il/reports/details/171622,http://mayafiles.tase.co.il/RHtm/171001-172000/H171622.htm
134,15:06 09/01/2006,זוקו שילובים ,"תוצ' אסיפה כללית מיום 9.1.06  מינוי דח""צ- תיקון דוח",http://maya.tase.co.il/reports/details/171573,http://mayafiles.tase.co.il/RHtm/171001-172000/H171573.htm
