,date,company_name,action,maya_link,html_link
28,12:05 28/12/2004,אינספייר ,"מינוי נושא משרה-משנה למנכ""ל-אלרום רן",http://maya.tase.co.il/reports/details/121691,http://mayafiles.tase.co.il/RHtm/121001-122000/H121691.htm
29,11:35 28/12/2004,אינספייר ,"מינוי מנכ""ל-ורטהים אבירם",http://maya.tase.co.il/reports/details/121681,http://mayafiles.tase.co.il/RHtm/121001-122000/H121681.htm
30,11:17 28/12/2004,יואל ,"מינוי דח""צ - לבון חן",http://maya.tase.co.il/reports/details/121676,http://mayafiles.tase.co.il/RHtm/121001-122000/H121676.htm
31,09:53 28/12/2004,מיחשוב ישיר קב ,מינוי דירקטור - כהן שלום,http://maya.tase.co.il/reports/details/121649,http://mayafiles.tase.co.il/RHtm/121001-122000/H121649.htm
32,17:26 27/12/2004,מלונות הכשרה ,מינוי מבקר פנימי-קוצובאי בתיה,http://maya.tase.co.il/reports/details/121613,http://mayafiles.tase.co.il/RHtm/121001-122000/H121613.htm
33,13:57 27/12/2004,תים מחשבים ומערכות ,מינוי נושא משרה-מנהל עסקים ראשי-שלמה איזנברג,http://maya.tase.co.il/reports/details/121541,http://mayafiles.tase.co.il/RHtm/121001-122000/H121541.htm
34,13:52 27/12/2004,מזרחי ,"מינוי נושא משרה-סמנכ""ל, מנהל החטיבה הקמעונאית-אנגל ישראל",http://maya.tase.co.il/reports/details/121539,http://mayafiles.tase.co.il/RHtm/121001-122000/H121539.htm
35,10:37 27/12/2004,דור כימיקלים ,מינוי דירקטור - בן שאול רימון,http://maya.tase.co.il/reports/details/121458,http://mayafiles.tase.co.il/RHtm/121001-122000/H121458.htm
36,10:16 27/12/2004,דור כימיקלים ,מינוי דירקטור - גיל יעקב דנקנר,http://maya.tase.co.il/reports/details/121442,http://mayafiles.tase.co.il/RHtm/121001-122000/H121442.htm
37,21:18 26/12/2004,תים מחשבים ומערכות ,מינוי דירקטור - זאב רפואה,http://maya.tase.co.il/reports/details/121392,http://mayafiles.tase.co.il/RHtm/121001-122000/H121392.htm
38,21:10 26/12/2004,תים מחשבים ומערכות ,"מינוי דח""צ - יחזקאל זעירא",http://maya.tase.co.il/reports/details/121391,
39,21:00 26/12/2004,תים מחשבים ומערכות ,"מינוי דח""צ - משה בר-טוב",http://maya.tase.co.il/reports/details/121390,http://mayafiles.tase.co.il/RHtm/121001-122000/H121390.htm
40,16:38 26/12/2004,בינלאומי משכ ,מינוי מבקר פנימי-בן-אלטבט יוסף,http://maya.tase.co.il/reports/details/121347,http://mayafiles.tase.co.il/RHtm/121001-122000/H121347.htm
41,15:33 26/12/2004,חשמל ,מינוי דירקטור - לזר מיכאל,http://maya.tase.co.il/reports/details/121326,http://mayafiles.tase.co.il/RHtm/121001-122000/H121326.htm
42,14:12 26/12/2004,רבוע כחול ישראל ,מינוי נושא משרה - מבקרת פנים - רונית זילברפארב,http://maya.tase.co.il/reports/details/121304,http://mayafiles.tase.co.il/RHtm/121001-122000/H121304.htm
43,13:55 26/12/2004,טל כבלים ,"הנהלה ונושאי משרה-יו""ר דירק'-יעקב בירנבאום-נתוני פתיחה-תיקון",http://maya.tase.co.il/reports/details/121298,http://mayafiles.tase.co.il/RHtm/121001-122000/H121298.htm
44,13:49 26/12/2004,טל כבלים ,"הנהלה ונושאי משרה - מנכ""ל - מלכה בירנבאום-נתוני פתיחה",http://maya.tase.co.il/reports/details/121297,http://mayafiles.tase.co.il/RHtm/121001-122000/H121297.htm
45,13:45 26/12/2004,טל כבלים ,"הנהלה ונושאי משרה-יו""ר דירק'-יעקוב בירנבאום-נתוני פתיחה",http://maya.tase.co.il/reports/details/121289,http://mayafiles.tase.co.il/RHtm/121001-122000/H121289.htm
46,13:40 26/12/2004,טל כבלים ,"הנהלה ונושאי משרה - דח""צ - שלמה פרץ-נתוני פתיחה",http://maya.tase.co.il/reports/details/121285,http://mayafiles.tase.co.il/RHtm/121001-122000/H121285.htm
47,13:36 26/12/2004,טל כבלים ,"הנהלה ונושאי משרה - דח""צ - ניצה קרדיש-נתוני פתיחה",http://maya.tase.co.il/reports/details/121284,http://mayafiles.tase.co.il/RHtm/121001-122000/H121284.htm
48,12:32 26/12/2004,רבוע כחול נכסים ,מינוי מבקר פנימי-זילברפרב רונית,http://maya.tase.co.il/reports/details/121261,http://mayafiles.tase.co.il/RHtm/121001-122000/H121261.htm
49,09:08 26/12/2004,מרתון ,מינוי מבקר פנימי-יצחק קפילוטו,http://maya.tase.co.il/reports/details/121228,http://mayafiles.tase.co.il/RHtm/121001-122000/H121228.htm
50,18:26 06/01/2005,חלל לווינים ,"הנהלה ונושאי משרה-סמנכ""ל, יועץ משפטי - לוטן גיל",http://maya.tase.co.il/reports/details/123182,http://mayafiles.tase.co.il/RHtm/123001-124000/H123182.htm
51,17:42 06/01/2005,גולן פלסטיק ,"הנהלה ונושאי משרה-יו""ר דירקטוריון-אשכנזי שאול-נתוני פתיחה",http://maya.tase.co.il/reports/details/123174,http://mayafiles.tase.co.il/RHtm/123001-124000/H123174.htm
52,17:34 06/01/2005,חלל לווינים ,מינוי דירקטור - מר חיים,http://maya.tase.co.il/reports/details/123172,http://mayafiles.tase.co.il/RHtm/123001-124000/H123172.htm
53,17:16 06/01/2005,גולן פלסטיק ,"הנהלה ונושאי משרה - תמחירן, כלכלן, חשב - שגב חנן",http://maya.tase.co.il/reports/details/123165,http://mayafiles.tase.co.il/RHtm/123001-124000/H123165.htm
54,17:13 06/01/2005,גולן פלסטיק ,הנהלה ונושאי משרה - מנהלת חשבונות - שילה בתיה,http://maya.tase.co.il/reports/details/123163,http://mayafiles.tase.co.il/RHtm/123001-124000/H123163.htm
55,17:12 06/01/2005,אאורה ,"מינוי מנכ""ל - מישעולי בועז",http://maya.tase.co.il/reports/details/123162,http://mayafiles.tase.co.il/RHtm/123001-124000/H123162.htm
56,17:11 06/01/2005,גולן פלסטיק ,"הנהלה ונושאי משרה - סמנכ""ל תפעול - הופמן רפי",http://maya.tase.co.il/reports/details/123161,http://mayafiles.tase.co.il/RHtm/123001-124000/H123161.htm
57,17:08 06/01/2005,גולן פלסטיק ,הנהלה ונושאי משרה - מנהל כספים - לובר מנוך,http://maya.tase.co.il/reports/details/123159,http://mayafiles.tase.co.il/RHtm/123001-124000/H123159.htm
58,17:05 06/01/2005,גולן פלסטיק ,הנהלה ונושאי משרה - דירקטור - כהן יהודה-נתוני פתיחה,http://maya.tase.co.il/reports/details/123158,http://mayafiles.tase.co.il/RHtm/123001-124000/H123158.htm
59,17:01 06/01/2005,גולן פלסטיק ,הנהלה ונושאי משרה - דירקטור - גבאי יוסף-נתוני פתיחה,http://maya.tase.co.il/reports/details/123157,http://mayafiles.tase.co.il/RHtm/123001-124000/H123157.htm
60,16:48 06/01/2005,גולן פלסטיק ,הנהלה ונושאי משרה - דירקטור - קיגל מיכה-נתוני פתיחה,http://maya.tase.co.il/reports/details/123155,http://mayafiles.tase.co.il/RHtm/123001-124000/H123155.htm
61,16:41 06/01/2005,גולן פלסטיק ,הנהלה ונושאי משרה - דירקטור - שן יעקב-נתוני פתיחה,http://maya.tase.co.il/reports/details/123154,http://mayafiles.tase.co.il/RHtm/123001-124000/H123154.htm
62,16:30 06/01/2005,גולן פלסטיק ,הנהלה ונושאי משרה - מנהלת משאבי נוש - נתן תרזה,http://maya.tase.co.il/reports/details/123153,http://mayafiles.tase.co.il/RHtm/123001-124000/H123153.htm
63,15:34 06/01/2005,גולן פלסטיק ,הנהלה ונושאי משרה - מנהל לוגיסטיקה - נעים ידידיה,http://maya.tase.co.il/reports/details/123136,http://mayafiles.tase.co.il/RHtm/123001-124000/H123136.htm
64,15:27 06/01/2005,גולן פלסטיק ,"הנהלה ונושאי משרה - סמנכ""ל הנדסה - גרונר אייל",http://maya.tase.co.il/reports/details/123133,http://mayafiles.tase.co.il/RHtm/123001-124000/H123133.htm
65,15:21 06/01/2005,גולן פלסטיק ,הנהלה ונושאי משרה - מנהל ייצוא - לופו פאול,http://maya.tase.co.il/reports/details/123128,http://mayafiles.tase.co.il/RHtm/123001-124000/H123128.htm
66,15:10 06/01/2005,גולן פלסטיק ,הנהלה ונושאי משרה - דירקטור - גרבר שמואל-נתוני פתיחה,http://maya.tase.co.il/reports/details/123126,http://mayafiles.tase.co.il/RHtm/123001-124000/H123126.htm
67,15:06 06/01/2005,גולן פלסטיק ,הנהלה ונושאי משרה-דירקטור-שר גל-נתוני פתיחה,http://maya.tase.co.il/reports/details/123124,http://mayafiles.tase.co.il/RHtm/123001-124000/H123124.htm
68,15:02 06/01/2005,גולן פלסטיק ,הנהלה ונושאי משרה-דירקטור - רוגל גבריאל-נתוני פתיחה,http://maya.tase.co.il/reports/details/123122,http://mayafiles.tase.co.il/RHtm/123001-124000/H123122.htm
69,14:56 06/01/2005,גולן פלסטיק ,הנהלה ונושאי משרה - דירקטור - חפץ שולמית-נתוני פתיחה,http://maya.tase.co.il/reports/details/123121,http://mayafiles.tase.co.il/RHtm/123001-124000/H123121.htm
70,14:27 06/01/2005,אל על ,מינוי דירקטור - ליפקין-שחק אמנון,http://maya.tase.co.il/reports/details/123096,http://mayafiles.tase.co.il/RHtm/123001-124000/H123096.htm
71,14:26 06/01/2005,אל על ,מינוי דירקטור - פלטי נדב,http://maya.tase.co.il/reports/details/123095,http://mayafiles.tase.co.il/RHtm/123001-124000/H123095.htm
72,13:45 06/01/2005,גולן פלסטיק ,"הנהלה ונושאי משרה-רו""ח-רוזנבלום-הלצמן, קוסט פורר גבאי את קס ",http://maya.tase.co.il/reports/details/123088,http://mayafiles.tase.co.il/RHtm/123001-124000/H123088.htm
73,12:48 06/01/2005,אל על ,מינוי דירקטור - מוזס בורוביץ תמר,http://maya.tase.co.il/reports/details/123074,http://mayafiles.tase.co.il/RHtm/123001-124000/H123074.htm
74,12:33 06/01/2005,אל על ,מינוי דירקטור - בורוביץ ישראל,http://maya.tase.co.il/reports/details/123071,http://mayafiles.tase.co.il/RHtm/123001-124000/H123071.htm
75,12:31 06/01/2005,אל על ,מינוי דירקטור - סגיס עמיעז,http://maya.tase.co.il/reports/details/123068,http://mayafiles.tase.co.il/RHtm/123001-124000/H123068.htm
76,09:16 06/01/2005,סופריור כבלים ,מינוי דירקטור - ווארסאגר סטיוארט,http://maya.tase.co.il/reports/details/123020,http://mayafiles.tase.co.il/RHtm/123001-124000/H123020.htm
77,08:55 06/01/2005,גרנית ,מינוי דירקטור - מקוב עמיר,http://maya.tase.co.il/reports/details/123014,http://mayafiles.tase.co.il/RHtm/123001-124000/H123014.htm
78,21:42 04/01/2005,גרנית ,מינוי דירקטור - יעקב גלברד,http://maya.tase.co.il/reports/details/122885,http://mayafiles.tase.co.il/RHtm/122001-123000/H122885.htm
79,17:35 04/01/2005,בריל ,"מינוי דח""צ - יהושוע מיניביצקי",http://maya.tase.co.il/reports/details/122866,http://mayafiles.tase.co.il/RHtm/122001-123000/H122866.htm
80,17:10 04/01/2005,רילון ,"מינוי מנכ""ל ויו""ר דירקטוריון - בודנשטיין יוסף- תיקון דוח ",http://maya.tase.co.il/reports/details/122864,http://mayafiles.tase.co.il/RHtm/122001-123000/H122864.htm
81,16:52 04/01/2005,טמפו תעשיות ,"מינוי דח""צ - עמית משה",http://maya.tase.co.il/reports/details/122861,http://mayafiles.tase.co.il/RHtm/122001-123000/H122861.htm
82,16:06 04/01/2005,הכשרה קניונים ,מינוי דירקטור - נמרודי- רינות סמדר,http://maya.tase.co.il/reports/details/122848,http://mayafiles.tase.co.il/RHtm/122001-123000/H122848.htm
83,15:17 04/01/2005,מאגמה ,"מינוי מנכ""ל - יורם אבן",http://maya.tase.co.il/reports/details/122838,http://mayafiles.tase.co.il/RHtm/122001-123000/H122838.htm
84,15:12 04/01/2005,מאגמה ,"מינוי יו""ר דירקטוריון - משעולי בועז",http://maya.tase.co.il/reports/details/122837,http://mayafiles.tase.co.il/RHtm/122001-123000/H122837.htm
85,13:52 04/01/2005,מלם ,מינוי דירקטור - אלינב יעקב,http://maya.tase.co.il/reports/details/122826,http://mayafiles.tase.co.il/RHtm/122001-123000/H122826.htm
86,11:19 04/01/2005,דבש סל ,"מינוי דירקטור - כ""ץ רום",http://maya.tase.co.il/reports/details/122785,http://mayafiles.tase.co.il/RHtm/122001-123000/H122785.htm
87,16:30 03/01/2005,חופית ,"מינוי מנכ""ל - גדעוני אילן - תיקון דוח מיום 2.1.05 ",http://maya.tase.co.il/reports/details/122705,http://mayafiles.tase.co.il/RHtm/122001-123000/H122705.htm
88,15:07 03/01/2005,פרטנר ,"הנהלה ונושאי משרה , K - 6 -פורסם באופן שוטף",http://maya.tase.co.il/reports/details/122659,http://mayafiles.tase.co.il/RHtm/122001-123000/H122659.htm
89,14:51 03/01/2005,שטראוס עלית ,מינוי נושא משרה-מנהלת שיווק קונצרני-טל שליט-שובל,http://maya.tase.co.il/reports/details/122648,http://mayafiles.tase.co.il/RHtm/122001-123000/H122648.htm
90,14:35 03/01/2005,אפק מערכות ,מינוי נושא משרה - חשב - דן עבודי,http://maya.tase.co.il/reports/details/122639,http://mayafiles.tase.co.il/RHtm/122001-123000/H122639.htm
91,13:39 03/01/2005,דרבן ,"מינוי דח""צ - אליהו יקואל",http://maya.tase.co.il/reports/details/122613,http://mayafiles.tase.co.il/RHtm/122001-123000/H122613.htm
92,13:12 03/01/2005,מלם ,מינוי דירקטור - בורוכוף יחיאל,http://maya.tase.co.il/reports/details/122607,http://mayafiles.tase.co.il/RHtm/122001-123000/H122607.htm
93,13:10 03/01/2005,דרבן ,הנהלה ונושאי משרה-דירקטור חיצוני-אליהו יקואל-נתוני פתיחה,http://maya.tase.co.il/reports/details/122605,http://mayafiles.tase.co.il/RHtm/122001-123000/H122605.htm
94,12:39 03/01/2005,מלם ,"מינוי דח""צ - וקס שלמה",http://maya.tase.co.il/reports/details/122590,http://mayafiles.tase.co.il/RHtm/122001-123000/H122590.htm
95,12:15 03/01/2005,מלם ,מינוי נושא משרה - מנהל משאבי אנוש - ציטר יעקב,http://maya.tase.co.il/reports/details/122579,http://mayafiles.tase.co.il/RHtm/122001-123000/H122579.htm
96,09:45 03/01/2005,אסם ,"מינוי נושא משרה - מנכ""ל קבוצת אסם סחר - איציק צאיג",http://maya.tase.co.il/reports/details/122510,http://mayafiles.tase.co.il/RHtm/122001-123000/H122510.htm
97,08:53 03/01/2005,אסם ,"מינוי נושא משרה-סמנכ""ל - שגיב רני",http://maya.tase.co.il/reports/details/122479,http://mayafiles.tase.co.il/RHtm/122001-123000/H122479.htm
98,17:51 02/01/2005,אזימוט טכנו ,"מינוי נושא משרה-סמנכ""ל תפעול-משה אורן פינס",http://maya.tase.co.il/reports/details/122447,http://mayafiles.tase.co.il/RHtm/122001-123000/H122447.htm
99,16:57 02/01/2005,חופית ,"מינוי מנכ""ל-גדעוני אילן",http://maya.tase.co.il/reports/details/122437,http://mayafiles.tase.co.il/RHtm/122001-123000/H122437.htm
100,16:54 02/01/2005,חופית ,"מינוי מנכ""ל-גדעוני אילן",http://maya.tase.co.il/reports/details/122436,http://mayafiles.tase.co.il/RHtm/122001-123000/H122436.htm
101,16:39 02/01/2005,רילון ,"מינוי מנכ""ל , מינוי יו""ר דירקטוריון - בודנשטיין יוסף",http://maya.tase.co.il/reports/details/122427,http://mayafiles.tase.co.il/RHtm/122001-123000/H122427.htm
102,15:48 02/01/2005,איסתא ,"מינוי נושא משרה-מנכ""ל איסתא ישראל-גוילי אסתר",http://maya.tase.co.il/reports/details/122409,http://mayafiles.tase.co.il/RHtm/122001-123000/H122409.htm
103,14:41 02/01/2005,אורטל ,מינוי נושא משרה-מנהל כספים-ישראל צחי,http://maya.tase.co.il/reports/details/122377,http://mayafiles.tase.co.il/RHtm/122001-123000/H122377.htm
104,13:26 02/01/2005,שופרסל ,מינוי נושא משרה-מנהל שיווק - עדי כהן,http://maya.tase.co.il/reports/details/122351,http://mayafiles.tase.co.il/RHtm/122001-123000/H122351.htm
105,13:25 02/01/2005,צינומטל ,"מינוי נושא משרה-סמנכ""ל-זוזובסקי שרון",http://maya.tase.co.il/reports/details/122350,http://mayafiles.tase.co.il/RHtm/122001-123000/H122350.htm
106,13:20 02/01/2005,שופרסל ,"מינוי נושא משרה-סמנכ""ל-אלי גידור",http://maya.tase.co.il/reports/details/122348,http://mayafiles.tase.co.il/RHtm/122001-123000/H122348.htm
107,12:25 02/01/2005,וואלה ,"מינוי נושא משרה-סמנכ""ל תוכן-יהורם דילמאני",http://maya.tase.co.il/reports/details/122318,http://mayafiles.tase.co.il/RHtm/122001-123000/H122318.htm
108,12:23 02/01/2005,וואלה ,מינוי דירקטור חליף- תמר הלוי,http://maya.tase.co.il/reports/details/122317,http://mayafiles.tase.co.il/RHtm/122001-123000/H122317.htm
109,12:20 02/01/2005,אפריקה השקעות ,מינוי דירקטור - הבר איתן,http://maya.tase.co.il/reports/details/122313,http://mayafiles.tase.co.il/RHtm/122001-123000/H122313.htm
110,12:14 02/01/2005,מגל הנפקות ,מינוי מבקר פנימי-בן-אלטבט יוסף,http://maya.tase.co.il/reports/details/122307,http://mayafiles.tase.co.il/RHtm/122001-123000/H122307.htm
111,11:57 02/01/2005,בינלאומי הנפקות ,מינוי מבקר פנימי-בן-אלטבט יוסף,http://maya.tase.co.il/reports/details/122299,http://mayafiles.tase.co.il/RHtm/122001-123000/H122299.htm
112,10:57 02/01/2005,פולגת ,מינוי דירקטור - בר- נס ניסנסון צבי,http://maya.tase.co.il/reports/details/122250,http://mayafiles.tase.co.il/RHtm/122001-123000/H122250.htm
113,10:55 02/01/2005,פולגת ,מינוי דירקטור - גלבוע עופר,http://maya.tase.co.il/reports/details/122249,http://mayafiles.tase.co.il/RHtm/122001-123000/H122249.htm
114,10:52 02/01/2005,פולגת ,"מינוי יו""ר דירקטוריון - בארינבוים צבי",http://maya.tase.co.il/reports/details/122246,http://mayafiles.tase.co.il/RHtm/122001-123000/H122246.htm
115,10:51 02/01/2005,בינלאומי ,מינוי מבקר פנימי - בן-אלטבט יוסף-דוח משלים,http://maya.tase.co.il/reports/details/122245,http://mayafiles.tase.co.il/RHtm/122001-123000/H122245.htm
116,10:45 02/01/2005,פולגת ,מינוי דירקטור - זלצמן מרק,http://maya.tase.co.il/reports/details/122244,http://mayafiles.tase.co.il/RHtm/122001-123000/H122244.htm
117,10:34 02/01/2005,פרוטרום ,מינוי דירקטור - הנס האבדרהאלדן Hans Abderhalden,http://maya.tase.co.il/reports/details/122234,http://mayafiles.tase.co.il/RHtm/122001-123000/H122234.htm
118,09:27 02/01/2005,אופיר אופטרוניק ,"מינוי נושא משרה-מנכ""ל חברת הבת אופטיקל מטרולוג'י-יצחק דניאל",http://maya.tase.co.il/reports/details/122187,http://mayafiles.tase.co.il/RHtm/122001-123000/H122187.htm
119,09:17 02/01/2005,אופיר אופטרוניק ,"מינוי נושא משרה-סמנכ""ל כספים ומזכיר-בלייוס מיכאל",http://maya.tase.co.il/reports/details/122179,http://mayafiles.tase.co.il/RHtm/122001-123000/H122179.htm
120,08:39 02/01/2005,פרטנר ,מינוי ציון גינת לתפקיד סגן נשיא מחלקת לקוחות,http://maya.tase.co.il/reports/details/122169,http://mayafiles.tase.co.il/RHtm/122001-123000/H122169.htm
121,10:19 14/01/2005,כהן פיתוח ,"מינוי דח""צ - יוסף רום",http://maya.tase.co.il/reports/details/123962,http://mayafiles.tase.co.il/RHtm/123001-124000/H123962.htm
122,12:23 13/01/2005,פמס ,"מינוי דח""צ - לביא יצחק",http://maya.tase.co.il/reports/details/123888,http://mayafiles.tase.co.il/RHtm/123001-124000/H123888.htm
123,11:35 13/01/2005,הכשרה קניונים ,"מינוי דח""צ - אדלר ראובן",http://maya.tase.co.il/reports/details/123874,http://mayafiles.tase.co.il/RHtm/123001-124000/H123874.htm
124,11:34 13/01/2005,כנפיים ,מינוי דירקטור - קולבר יונתן,http://maya.tase.co.il/reports/details/123872,http://mayafiles.tase.co.il/RHtm/123001-124000/H123872.htm
125,09:17 13/01/2005,ארית מערכות ,"מינוי רו""ח-קסלמן וקסלמן",http://maya.tase.co.il/reports/details/123848,http://mayafiles.tase.co.il/RHtm/123001-124000/H123848.htm
126,09:13 13/01/2005,ארית מערכות ,"מינוי דח""צ - אילונה צוקר",http://maya.tase.co.il/reports/details/123846,http://mayafiles.tase.co.il/RHtm/123001-124000/H123846.htm
127,21:17 12/01/2005,מר ,מינוי נושא משרה-חשב-שגב חוסטיק,http://maya.tase.co.il/reports/details/123833,http://mayafiles.tase.co.il/RHtm/123001-124000/H123833.htm
128,20:52 12/01/2005,מר ,"מינוי מנכ""ל-מריאן כהן",http://maya.tase.co.il/reports/details/123830,http://mayafiles.tase.co.il/RHtm/123001-124000/H123830.htm
129,20:47 12/01/2005,מר ,"מינוי מנכ""ל משותף-יוסף זיידמן",http://maya.tase.co.il/reports/details/123829,http://mayafiles.tase.co.il/RHtm/123001-124000/H123829.htm
130,11:27 12/01/2005,תדביק ,מינוי נושא משרה-חשב-ברכה כהן,http://maya.tase.co.il/reports/details/123772,http://mayafiles.tase.co.il/RHtm/123001-124000/H123772.htm
131,09:42 12/01/2005,גולן פלסטיק ,הנהלה ונושאי משרה-דירקטור-דיין משה -נתוני פתיחה,http://maya.tase.co.il/reports/details/123764,http://mayafiles.tase.co.il/RHtm/123001-124000/H123764.htm
132,20:18 11/01/2005,דן רכב ,מינוי דירקטור - גינזבורג רוני,http://maya.tase.co.il/reports/details/123749,http://mayafiles.tase.co.il/RHtm/123001-124000/H123749.htm
133,20:05 11/01/2005,דן רכב ,מינוי דירקטור - לוי שלום,http://maya.tase.co.il/reports/details/123747,http://mayafiles.tase.co.il/RHtm/123001-124000/H123747.htm
134,10:16 11/01/2005,הכשרת הישוב ,"מינוי דח""צ - מנע דוד",http://maya.tase.co.il/reports/details/123644,http://mayafiles.tase.co.il/RHtm/123001-124000/H123644.htm
135,09:32 11/01/2005,חשמל ,מינוי דירקטור - דון-יחייא רחל,http://maya.tase.co.il/reports/details/123629,http://mayafiles.tase.co.il/RHtm/123001-124000/H123629.htm
136,14:07 10/01/2005,שניב ,מינוי דירקטור חליף - סדן שימחה,http://maya.tase.co.il/reports/details/123499,http://mayafiles.tase.co.il/RHtm/123001-124000/H123499.htm
