,date,company_name,action,maya_link,html_link
17,13:15 01/01/2015,וילאר ,מינוי נושא משרה-חשב-גיא (צבי) שלומוביץ,http://maya.tase.co.il/reports/details/941437,http://mayafiles.tase.co.il/RHtm/941001-942000/H941437.htm
18,12:24 01/01/2015,אנדימד ,"מינוי נושא משרה- סמנכ""ל פיתוח - אמיר בוים ",http://maya.tase.co.il/reports/details/941390,http://mayafiles.tase.co.il/RHtm/941001-942000/H941390.htm
19,12:12 01/01/2015,אנדימד ,מינוי נושא משרה-מנהל טכנולוגיות ראשי (CTO)-דניאל לישינסקי,http://maya.tase.co.il/reports/details/941380,http://mayafiles.tase.co.il/RHtm/941001-942000/H941380.htm
20,09:40 01/01/2015,כמיפל ,"מינוי מנכ""ל חטיבת לוגיסטיקה והפצה  באתר נתניה-משה אלוש-תיקון",http://maya.tase.co.il/reports/details/941311,http://mayafiles.tase.co.il/RHtm/941001-942000/H941311.htm
21,09:35 01/01/2015,אינטק פארמה ,"אושר מינוי מוהר כסמנכל כספים מ1.1,ששי ימשיך לכהן כמנהל כספים",http://maya.tase.co.il/reports/details/941272,http://mayafiles.tase.co.il/RHtm/941001-942000/H941272.htm
22,09:33 01/01/2015,כמיפל ,"מינוי מנכ""ל חטיבת לוגיסטיקה והפצה באתר נתניה-משה אלוש",http://maya.tase.co.il/reports/details/941303,http://mayafiles.tase.co.il/RHtm/941001-942000/H941303.htm
23,09:20 01/01/2015,אינטק פארמה ,"מינוי נושא משרה-סמנכ""ל כספים -מוהר אורן",http://maya.tase.co.il/reports/details/941285,http://mayafiles.tase.co.il/RHtm/941001-942000/H941285.htm
24,09:10 01/01/2015,דירקט קפיטל-ש ,מינוי דירקטור - מיטל ערן,http://maya.tase.co.il/reports/details/941259,http://mayafiles.tase.co.il/RHtm/941001-942000/H941259.htm
25,09:09 01/01/2015,כלל עסקי ביטוח ,"מינוי משנכ""ל, מנהל מערך התביעות בכלל ביטוח-זסלר דרור",http://maya.tase.co.il/reports/details/941256,http://mayafiles.tase.co.il/RHtm/941001-942000/H941256.htm
26,09:05 01/01/2015,חשמל ,"מינוי נושא משרה-מ""מ היועץ המשפטי ומזכיר - חילו נסים",http://maya.tase.co.il/reports/details/941241,http://mayafiles.tase.co.il/RHtm/941001-942000/H941241.htm
27,08:18 01/01/2015,אספן גרופ ,"מינוי נושא משרה-סמנכ""ל פיתוח עסקי חו""ל -קנוט הכברט אברהם",http://maya.tase.co.il/reports/details/941205,http://mayafiles.tase.co.il/RHtm/941001-942000/H941205.htm
28,23:25 31/12/2014,ברימאג דיגיטל ,"מינוי נושא משרה-מ""מ מנכ""ל-פיני כהן",http://maya.tase.co.il/reports/details/941179,http://mayafiles.tase.co.il/RHtm/941001-942000/H941179.htm
29,21:46 31/12/2014,גו.די.אם ,"מינוי נושא משרה-סמנכ""ל כספים -דברת דגן",http://maya.tase.co.il/reports/details/941172,http://mayafiles.tase.co.il/RHtm/941001-942000/H941172.htm
30,18:36 31/12/2014,אוהה ,מינוי דירקטור - צ'ליק ניסן,http://maya.tase.co.il/reports/details/941130,http://mayafiles.tase.co.il/RHtm/941001-942000/H941130.htm
31,18:34 31/12/2014,מגדלי ים תיכון ,"מינוי נושא משרה-סמנכ""ל שיווק ומכירות-רונית וייסלר פז",http://maya.tase.co.il/reports/details/941128,http://mayafiles.tase.co.il/RHtm/941001-942000/H941128.htm
32,18:31 31/12/2014,אוהה ,מינוי דירקטור-עלס דוברובסקי,http://maya.tase.co.il/reports/details/941126,http://mayafiles.tase.co.il/RHtm/941001-942000/H941126.htm
33,18:25 31/12/2014,אוהה ,מינוי דירקטור-יצחק פורר- תיקון דוח,http://maya.tase.co.il/reports/details/941117,http://mayafiles.tase.co.il/RHtm/941001-942000/H941117.htm
34,18:21 31/12/2014,אוהה ,מינוי דירקטור-יצחק פורר,http://maya.tase.co.il/reports/details/941111,http://mayafiles.tase.co.il/RHtm/941001-942000/H941111.htm
35,18:18 31/12/2014,אוהה ,"מינוי יו""ר דירקטוריון - אמיר פלד",http://maya.tase.co.il/reports/details/941106,http://mayafiles.tase.co.il/RHtm/941001-942000/H941106.htm
36,18:05 31/12/2014,פרוקוגניה ,"מינוי נושא משרה-סמנכ""ל כספים-יובל ברנשטיין",http://maya.tase.co.il/reports/details/941084,http://mayafiles.tase.co.il/RHtm/941001-942000/H941084.htm
37,16:58 31/12/2014,מדיקל קומפרישין ,"מינוי מנכ""ל-טים מקארתי",http://maya.tase.co.il/reports/details/941030,http://mayafiles.tase.co.il/RHtm/941001-942000/H941030.htm
38,16:35 31/12/2014,כן פייט ביופרמה ,תוצאות אסיפה כללית מיום 31.12.14-מינוי דירקטור,http://maya.tase.co.il/reports/details/941011,http://mayafiles.tase.co.il/RHtm/941001-942000/H941011.htm
39,15:02 31/12/2014,אגוד ,"מינוי חפץ כראש אגף עסקים חלף שמר שתמונה כסמנכל בכיר, כפוף",http://maya.tase.co.il/reports/details/940900,http://mayafiles.tase.co.il/RHtm/940001-941000/H940900.htm
40,11:50 31/12/2014,אינטרגאמא ,מינוי דירקטור - בנימין ליברמן,http://maya.tase.co.il/reports/details/940792,http://mayafiles.tase.co.il/RHtm/940001-941000/H940792.htm
41,11:43 31/12/2014,אינטרגאמא ,"מינוי יו""ר דירקטוריון - תנחום אורן",http://maya.tase.co.il/reports/details/940790,http://mayafiles.tase.co.il/RHtm/940001-941000/H940790.htm
42,10:14 31/12/2014,פרידנזון ,"מינוי יו""ר דירקטוריון - גדעון אלטמן",http://maya.tase.co.il/reports/details/940733,http://mayafiles.tase.co.il/RHtm/940001-941000/H940733.htm
43,18:35 30/12/2014,וואן טכנולוגיות ,מינוי מבקר פנימי-דניאל שפירא,http://maya.tase.co.il/reports/details/940596,http://mayafiles.tase.co.il/RHtm/940001-941000/H940596.htm
44,17:57 30/12/2014,גלובל כנפיים ,מינוי דירקטור - לוי יהודה,http://maya.tase.co.il/reports/details/940581,http://mayafiles.tase.co.il/RHtm/940001-941000/H940581.htm
45,15:17 30/12/2014,וואן טכנולוגיות ,מינוי נושא משרה- דוד אליאל פרס-מנהל חטיבת ONE1ERP,http://maya.tase.co.il/reports/details/940523,http://mayafiles.tase.co.il/RHtm/940001-941000/H940523.htm
46,11:36 30/12/2014,מטי ,"תוצ' אסיפה כללית מיום 30.12.14, מינוי דירקטורים",http://maya.tase.co.il/reports/details/940468,http://mayafiles.tase.co.il/RHtm/940001-941000/H940468.htm
47,10:58 30/12/2014,ספקטרוניקס ,מינוי דירקטור - כהן מרגלית,http://maya.tase.co.il/reports/details/940459,http://mayafiles.tase.co.il/RHtm/940001-941000/H940459.htm
48,09:27 30/12/2014,שלמה נדלן ,"מינוי דח""צ - שרון עליזה",http://maya.tase.co.il/reports/details/940448,http://mayafiles.tase.co.il/RHtm/940001-941000/H940448.htm
49,09:02 30/12/2014,גאון אחזקות ,מינוי מבקר פנימי-דורון כהן,http://maya.tase.co.il/reports/details/940427,http://mayafiles.tase.co.il/RHtm/940001-941000/H940427.htm
50,08:56 30/12/2014,המלט ,"מינוי נושא משרה-סמנכ""ל שיווק ומכירות -אמיר וידמן",http://maya.tase.co.il/reports/details/940423,http://mayafiles.tase.co.il/RHtm/940001-941000/H940423.htm
51,21:45 29/12/2014,ברימאג דיגיטל ,"מינוי דח""צ - שירה קולמן- גולובינסקי",http://maya.tase.co.il/reports/details/940400,http://mayafiles.tase.co.il/RHtm/940001-941000/H940400.htm
52,21:40 29/12/2014,ברימאג דיגיטל ,"תוצ' אסיפה כללית מ-29.12.14, מינוי דח""צית, מינוי דירקטורים",http://maya.tase.co.il/reports/details/940397,http://mayafiles.tase.co.il/RHtm/940001-941000/H940397.htm
53,18:12 29/12/2014,קרדן יזמות ,מינוי נושא משרה-חשב בקרדן ישראל -עידן פרג',http://maya.tase.co.il/reports/details/940362,http://mayafiles.tase.co.il/RHtm/940001-941000/H940362.htm
54,18:11 29/12/2014,קרדן יזמות ,מינוי נושא משרה-מנהל כספים-דוד שרעבי,http://maya.tase.co.il/reports/details/940361,http://mayafiles.tase.co.il/RHtm/940001-941000/H940361.htm
55,18:10 29/12/2014,קרדן יזמות ,"מינוי נושא משרה-סמנכ""ל כספים -עמית אביאלי",http://maya.tase.co.il/reports/details/940360,http://mayafiles.tase.co.il/RHtm/940001-941000/H940360.htm
56,17:54 29/12/2014,אדגר השקעות ,מינוי נושא משרה-מזכיר-אפרון אהוד אודי,http://maya.tase.co.il/reports/details/940349,http://mayafiles.tase.co.il/RHtm/940001-941000/H940349.htm
57,11:48 29/12/2014,אילקס מדיקל ,"הוחלט:לחדש תנאי העסקה של קרוב של ב.שליטה,מינוי דחצ",http://maya.tase.co.il/reports/details/940189,http://mayafiles.tase.co.il/RHtm/940001-941000/H940189.htm
58,09:15 29/12/2014,וויי-בוקס ,מינוי דירקטור-זהר אהרון,http://maya.tase.co.il/reports/details/940137,http://mayafiles.tase.co.il/RHtm/940001-941000/H940137.htm
59,18:44 28/12/2014,אלרון ,מינוי דירקטור - חיים גבריאלי,http://maya.tase.co.il/reports/details/940093,http://mayafiles.tase.co.il/RHtm/940001-941000/H940093.htm
60,17:44 28/12/2014,צור ,"מינוי דח""צ - יוסף זינגר",http://maya.tase.co.il/reports/details/940062,http://mayafiles.tase.co.il/RHtm/940001-941000/H940062.htm
61,17:42 28/12/2014,צור ,"תוצ' אסיפה מיום 28.12.14-מינוי דח""צ",http://maya.tase.co.il/reports/details/940060,http://mayafiles.tase.co.il/RHtm/940001-941000/H940060.htm
62,17:38 28/12/2014,אלגומייזר ,מינוי דירקטור - פולטוב אלי,http://maya.tase.co.il/reports/details/940057,http://mayafiles.tase.co.il/RHtm/940001-941000/H940057.htm
63,17:37 28/12/2014,אלגומייזר ,"מינוי דח""צ - לנגנטל נחום",http://maya.tase.co.il/reports/details/940056,http://mayafiles.tase.co.il/RHtm/940001-941000/H940056.htm
64,16:27 28/12/2014,מדטכניקה ,"החלטות דירק'-מינוי מנכל,סיום כהונת יו""ר,מינוי יו""ר ועוד",http://maya.tase.co.il/reports/details/940007,http://mayafiles.tase.co.il/RHtm/940001-941000/H940007.htm
65,16:18 28/12/2014,מדטכניקה ,"מינוי יו""ר דירקטוריון - משה בן שאול",http://maya.tase.co.il/reports/details/940014,http://mayafiles.tase.co.il/RHtm/940001-941000/H940014.htm
66,16:10 28/12/2014,מדטכניקה ,"מינוי מנכ""ל-בועז יחזקאל",http://maya.tase.co.il/reports/details/940012,http://mayafiles.tase.co.il/RHtm/940001-941000/H940012.htm
67,16:08 28/12/2014,עזריאלי קבוצה ,"תוצ' אסיפה מ28.12.14-הסכם ניהול,שיפוי,מינוי דירק,תגמול",http://maya.tase.co.il/reports/details/940010,http://mayafiles.tase.co.il/RHtm/940001-941000/H940010.htm
68,16:02 28/12/2014,אזורים ,מינוי דירקטור בלתי תלוי-דניאלי-אלגזי דפנה,http://maya.tase.co.il/reports/details/940002,http://mayafiles.tase.co.il/RHtm/940001-941000/H940002.htm
69,15:59 28/12/2014,אזורים ,מינוי דירקטור - קליין ג'ק,http://maya.tase.co.il/reports/details/939998,http://mayafiles.tase.co.il/RHtm/939001-940000/H939998.htm
70,15:55 28/12/2014,אזורים ,מינוי דירקטור - נגל דרור,http://maya.tase.co.il/reports/details/939995,http://mayafiles.tase.co.il/RHtm/939001-940000/H939995.htm
71,17:54 27/12/2014,נקסט ג'ן-ש ,מינוי נושא משרה-יועצת משפטית ומזכירת חברה-ענת צימט,http://maya.tase.co.il/reports/details/939797,http://mayafiles.tase.co.il/RHtm/939001-940000/H939797.htm
72,20:08 25/12/2014,אמניס תרפיוטיקס ,"אסיפה ב30.12-מינוי דירק+דח""צ,איחוד הון,תקנון-תיקון טעות סופר",http://maya.tase.co.il/reports/details/939781,http://mayafiles.tase.co.il/RHtm/939001-940000/H939781.htm
73,18:14 25/12/2014,פלסאון תעשיות ,מינוי דירקטור - שלזינגר עמי זכר,http://maya.tase.co.il/reports/details/939766,http://mayafiles.tase.co.il/RHtm/939001-940000/H939766.htm
74,18:11 25/12/2014,פלסאון תעשיות ,מינוי דירקטור-זילס שמעון,http://maya.tase.co.il/reports/details/939763,http://mayafiles.tase.co.il/RHtm/939001-940000/H939763.htm
75,16:19 25/12/2014,טיב טקסטיל ,"מינוי יו""ר דירקטוריון - גוטרייך יוסף",http://maya.tase.co.il/reports/details/939739,http://mayafiles.tase.co.il/RHtm/939001-940000/H939739.htm
76,16:16 25/12/2014,טיב טקסטיל ,"תוצ' אסיפה מ25.12-הסכמי ניהול,הסכם העסקת סמנכ""ל,מינוי יו""ר",http://maya.tase.co.il/reports/details/939737,http://mayafiles.tase.co.il/RHtm/939001-940000/H939737.htm
77,15:53 25/12/2014,אגוד ,מינוי דירקטור-מרום בריקמן מיכל,http://maya.tase.co.il/reports/details/939729,http://mayafiles.tase.co.il/RHtm/939001-940000/H939729.htm
78,14:52 25/12/2014,אגוד ,"תוצ' אסיפה מיוחדת מיום 25.12.14, מינוי דח""צ",http://maya.tase.co.il/reports/details/939700,http://mayafiles.tase.co.il/RHtm/939001-940000/H939700.htm
79,14:00 25/12/2014,ביו-סל ,"מינוי מנכ""ל-ברונפלד זאב",http://maya.tase.co.il/reports/details/939677,http://mayafiles.tase.co.il/RHtm/939001-940000/H939677.htm
80,18:49 08/01/2015,אלעזרא ,"מינוי מנכ""ל ודירקטור-חזות שמעון",http://maya.tase.co.il/reports/details/943315,http://mayafiles.tase.co.il/RHtm/943001-944000/H943315.htm
81,17:48 08/01/2015,אחוזת בית ,מינוי נ.משרה-חשב אחוזת בית מרכז מסחרי ודיור לגיל הזהב-ל.ענני,http://maya.tase.co.il/reports/details/943289,http://mayafiles.tase.co.il/RHtm/943001-944000/H943289.htm
82,17:45 08/01/2015,יעד ,"מינוי דח""צ - אריה גורביץ",http://maya.tase.co.il/reports/details/943287,http://mayafiles.tase.co.il/RHtm/943001-944000/H943287.htm
83,17:43 08/01/2015,יעד ,"מינוי דח""צ - נועה כהן",http://maya.tase.co.il/reports/details/943286,http://mayafiles.tase.co.il/RHtm/943001-944000/H943286.htm
84,17:29 08/01/2015,ברימאג דיגיטל ,"מינוי דח""צ - שירה קולמן- גולובינסקי - תיקון דוח",http://maya.tase.co.il/reports/details/943276,http://mayafiles.tase.co.il/RHtm/943001-944000/H943276.htm
85,16:57 08/01/2015,אחוזת בית ,מינוי דירקטור-שרון כץ- דוח משלים,http://maya.tase.co.il/reports/details/943265,http://mayafiles.tase.co.il/RHtm/943001-944000/H943265.htm
86,16:48 08/01/2015,אחוזת בית ,מינוי דירקטור-שרון כץ,http://maya.tase.co.il/reports/details/943258,http://mayafiles.tase.co.il/RHtm/943001-944000/H943258.htm
87,16:28 08/01/2015,אחוזת בית ,"מינוי דח""צ - מירי לנט שריר",http://maya.tase.co.il/reports/details/943253,http://mayafiles.tase.co.il/RHtm/943001-944000/H943253.htm
88,15:42 08/01/2015,אחוזת בית ,"מינוי דח""צ - צלי שלום",http://maya.tase.co.il/reports/details/943245,http://mayafiles.tase.co.il/RHtm/943001-944000/H943245.htm
89,15:14 08/01/2015,אחוזת בית ,הנהלה ונושאי משרה-מנכלית אחוזת בית מרכז מסחרי ודיור לגיל זהב,http://maya.tase.co.il/reports/details/943226,http://mayafiles.tase.co.il/RHtm/943001-944000/H943226.htm
90,14:35 08/01/2015,סאטקום מערכות ,מינוי נושא משרה-חשב-ישראלי מעיין,http://maya.tase.co.il/reports/details/943213,http://mayafiles.tase.co.il/RHtm/943001-944000/H943213.htm
91,13:24 08/01/2015,שטראוס גרופ ,מינוי נושא משרה-חשב-יניב ראובן,http://maya.tase.co.il/reports/details/943187,http://mayafiles.tase.co.il/RHtm/943001-944000/H943187.htm
92,09:55 08/01/2015,רם און ,אושר מינוי י.פלג-משנה למנכל לכהן זמנית כמנכל בפועל חלף ש.שגב,http://maya.tase.co.il/reports/details/943129,http://mayafiles.tase.co.il/RHtm/943001-944000/H943129.htm
93,23:53 07/01/2015,ישראל קנדה ,"מינוי נושא משרה-משנה למנכ""ל ושמאית החברה-מירב סגל",http://maya.tase.co.il/reports/details/943088,http://mayafiles.tase.co.il/RHtm/943001-944000/H943088.htm
94,22:41 07/01/2015,אתלון השקעות ,"מינוי דח""צ - ברשאן חזי",http://maya.tase.co.il/reports/details/943080,http://mayafiles.tase.co.il/RHtm/943001-944000/H943080.htm
95,22:28 07/01/2015,אתלון השקעות ,"תוצ' אסיפה כללית מיום 7.1.15, מינוי דח""צ",http://maya.tase.co.il/reports/details/943078,http://mayafiles.tase.co.il/RHtm/943001-944000/H943078.htm
96,21:15 07/01/2015,עילדב השקעות ,מינוי דירקטור - רוטר אריאל,http://maya.tase.co.il/reports/details/943074,http://mayafiles.tase.co.il/RHtm/943001-944000/H943074.htm
97,20:20 07/01/2015,דירקט קפיטל-ש ,"מינוי יו""ר דירקטוריון - מיטל ערן",http://maya.tase.co.il/reports/details/943062,http://mayafiles.tase.co.il/RHtm/943001-944000/H943062.htm
98,18:10 07/01/2015,נאוסיטי ,"מינוי נושא משרה-מ""מ מנכ""ל-רובינשטיין תמר",http://maya.tase.co.il/reports/details/943032,http://mayafiles.tase.co.il/RHtm/943001-944000/H943032.htm
99,16:59 07/01/2015,חברה לישראל ,"מינוי נושא משרה-""מ סמנכ""ל כספים-ילובסקי נתן",http://maya.tase.co.il/reports/details/943005,http://mayafiles.tase.co.il/RHtm/943001-944000/H943005.htm
100,16:56 07/01/2015,חברה לישראל ,"מינוי מנכ""ל-פז אבישר",http://maya.tase.co.il/reports/details/943004,http://mayafiles.tase.co.il/RHtm/943001-944000/H943004.htm
101,15:48 07/01/2015,דורסל ,"מינוי נושא משרה- סמנכ""ל נכסים - חן מעוז",http://maya.tase.co.il/reports/details/942963,http://mayafiles.tase.co.il/RHtm/942001-943000/H942963.htm
102,15:20 07/01/2015,אינטרקולוני ,מינוי דירקטור - רן משה שחק - תיקון דוח,http://maya.tase.co.il/reports/details/942937,http://mayafiles.tase.co.il/RHtm/942001-943000/H942937.htm
103,13:09 07/01/2015,אסיה פיתוח ,מינוי דירקטור - צאיג שושנה,http://maya.tase.co.il/reports/details/942874,http://mayafiles.tase.co.il/RHtm/942001-943000/H942874.htm
104,13:03 07/01/2015,אסיה פיתוח ,מינוי דירקטור - יורש אלי,http://maya.tase.co.il/reports/details/942872,http://mayafiles.tase.co.il/RHtm/942001-943000/H942872.htm
105,13:00 07/01/2015,אסיה פיתוח ,מינוי דירקטור - וייסברג רון,http://maya.tase.co.il/reports/details/942871,http://mayafiles.tase.co.il/RHtm/942001-943000/H942871.htm
106,12:56 07/01/2015,אסיה פיתוח ,"מינוי דח""צ - כהן אבישי",http://maya.tase.co.il/reports/details/942867,http://mayafiles.tase.co.il/RHtm/942001-943000/H942867.htm
107,12:54 07/01/2015,קרדן רכב ,מינוי נושא משרה-חשב -שלומי חיים,http://maya.tase.co.il/reports/details/942865,http://mayafiles.tase.co.il/RHtm/942001-943000/H942865.htm
108,12:43 07/01/2015,אסיה פיתוח ,"מינוי רו""ח-אחר שטראוס לזר ושות'",http://maya.tase.co.il/reports/details/942854,http://mayafiles.tase.co.il/RHtm/942001-943000/H942854.htm
109,12:31 07/01/2015,קולפלנט אחזקות ,מינוי נושא משרה-חשב-נועה וייץ פליישר,http://maya.tase.co.il/reports/details/942841,http://mayafiles.tase.co.il/RHtm/942001-943000/H942841.htm
110,10:51 07/01/2015,אילקס מדיקל ,"זימון אסיפה ל11.2-תנאי העסקת קרוב לב.שליטה,מינוי דירק'",http://maya.tase.co.il/reports/details/942776,http://mayafiles.tase.co.il/rpdf/942001-943000/P942776-00.pdf
111,17:27 06/01/2015,רוזבאד ,"מינוי מנכ""ל-אוצר צחי",http://maya.tase.co.il/reports/details/942639,http://mayafiles.tase.co.il/RHtm/942001-943000/H942639.htm
112,16:54 06/01/2015,אמניס תרפיוטיקס ,מינוי דירקטור בלתי תלוי-דוד גרוסמן,http://maya.tase.co.il/reports/details/942628,http://mayafiles.tase.co.il/RHtm/942001-943000/H942628.htm
113,16:25 06/01/2015,אמניס תרפיוטיקס ,"מינוי דח""צ - ליאת בנימיני",http://maya.tase.co.il/reports/details/942619,http://mayafiles.tase.co.il/RHtm/942001-943000/H942619.htm
114,13:09 06/01/2015,אמניס תרפיוטיקס ,"תוצ' אסיפה מ6.1-מינוי דירק ודח""צ,איחוד הון ביחס 10:1,תקנון",http://maya.tase.co.il/reports/details/942533,http://mayafiles.tase.co.il/RHtm/942001-943000/H942533.htm
115,12:38 06/01/2015,נעמן ,מינוי נושא משרה-מנהל מערכות מידע-דיטל יוסף,http://maya.tase.co.il/reports/details/942518,http://mayafiles.tase.co.il/RHtm/942001-943000/H942518.htm
116,11:18 06/01/2015,גרינסטון ,"תוצ' אסיפה כללית מיום 6.1.14, מינוי רו""ח ",http://maya.tase.co.il/reports/details/942498,http://mayafiles.tase.co.il/RHtm/942001-943000/H942498.htm
117,09:20 06/01/2015,אינטר תעשיות ,מינוי דירקטור-פופי פאטל,http://maya.tase.co.il/reports/details/942458,http://mayafiles.tase.co.il/RHtm/942001-943000/H942458.htm
118,08:46 06/01/2015,המלט ,מינוי נושא משרה-מנהל חב בת-Cambridge Fluid Systems-סטפן קלי,http://maya.tase.co.il/reports/details/942434,http://mayafiles.tase.co.il/RHtm/942001-943000/H942434.htm
119,18:47 05/01/2015,צמח המרמן ,אסיפה ב10.2.15-מינוי דירק' ולהעניק לה כתב התחייבות לשיפוי ,http://maya.tase.co.il/reports/details/942391,http://mayafiles.tase.co.il/RHtm/942001-943000/H942391.htm
120,18:34 05/01/2015,צמח המרמן ,אסיפה ב10.2.15-מינוי דירק' ולהעניק לה כתב התחייבות לשיפוי,http://maya.tase.co.il/reports/details/942383,http://mayafiles.tase.co.il/rpdf/942001-943000/P942383-00.pdf
121,11:01 05/01/2015,אלעזרא ,"מינוי נושא משרה-מנכ""ל אלבר שרותי מימונית -אורן אלעזרא",http://maya.tase.co.il/reports/details/942179,http://mayafiles.tase.co.il/RHtm/942001-943000/H942179.htm
122,09:22 05/01/2015,פרוטאולוג'יקס ,"מינוי יו""ר דירקטוריון - מנשה מרדכי",http://maya.tase.co.il/reports/details/942147,http://mayafiles.tase.co.il/RHtm/942001-943000/H942147.htm
123,20:00 04/01/2015,פרוטאולוג'יקס ,"זימון אסיפה מיוחדת ל-9.2.15-כתב הצבעה, מינוי דח""צים",http://maya.tase.co.il/reports/details/942110,http://mayafiles.tase.co.il/RHtm/942001-943000/H942110.htm
124,18:49 04/01/2015,ב.יאיר ,"מינוי נושא משרה-סמנכ""ל שיווק-דביר דודי",http://maya.tase.co.il/reports/details/942100,http://mayafiles.tase.co.il/RHtm/942001-943000/H942100.htm
125,18:34 04/01/2015,צאם ,"תוצ' אסיפה מ-4.1,הארכת שיפוי לנושאי משרה, מינוי דח""צית-תיקון",http://maya.tase.co.il/reports/details/942093,http://mayafiles.tase.co.il/RHtm/942001-943000/H942093.htm
126,18:09 04/01/2015,בי ג'י איי ,"זימון אסיפה מיוחדת ל-19.1.15, מינוי רו""ח",http://maya.tase.co.il/reports/details/942078,http://mayafiles.tase.co.il/RHtm/942001-943000/H942078.htm
127,17:32 04/01/2015,ארקו החזקות ,"מינוי מנכ""ל-אריה קוטלר",http://maya.tase.co.il/reports/details/942075,http://mayafiles.tase.co.il/RHtm/942001-943000/H942075.htm
128,14:14 04/01/2015,אלבר ,"מינוי מנכ""ל-אורן אלעזרא",http://maya.tase.co.il/reports/details/941883,http://mayafiles.tase.co.il/RHtm/941001-942000/H941883.htm
129,11:53 04/01/2015,אביב ארלון ,"מינוי נושא משרה-משנה למנכ""ל ומנהלת פיתוח עסקי-דפנה הרלב",http://maya.tase.co.il/reports/details/941825,http://mayafiles.tase.co.il/RHtm/941001-942000/H941825.htm
130,11:51 04/01/2015,אביב ארלון ,"מינוי מנכ""ל משותף-אלוני יפתח",http://maya.tase.co.il/reports/details/941824,http://mayafiles.tase.co.il/RHtm/941001-942000/H941824.htm
