,date,company_name,action,maya_link,html_link
17,22:53 29/12/2016,חג'ג' נדלן ,הנהלה ונושאי משרה-מצבת ליום 29.12.16,http://maya.tase.co.il/reports/details/1074376,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074376.htm
18,18:23 29/12/2016,מליסרון ,הנהלה ונושאי משרה-מצבת ליום 29.12.16,http://maya.tase.co.il/reports/details/1074347,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074347.htm
19,16:50 29/12/2016,איילון ,הנהלה ונושאי משרה-מצבת ליום 29.12.16,http://maya.tase.co.il/reports/details/1074263,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074263.htm
20,16:44 29/12/2016,גירון פיתוח ,הנהלה ונושאי משרה-מצבת ליום 29.12.16,http://maya.tase.co.il/reports/details/1074254,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074254.htm
21,16:27 29/12/2016,פלסאון תעשיות ,הנהלה ונושאי משרה-מצבת ליום 29.12.16,http://maya.tase.co.il/reports/details/1074233,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074233.htm
22,16:06 29/12/2016,קרדן רכב ,הנהלה ונושאי משרה-מצבת ליום 29.12.16 - תיקון דוח,http://maya.tase.co.il/reports/details/1074216,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074216.htm
23,15:20 29/12/2016,כלכלית ירושלים ,הנהלה ונושאי משרה-מצבת ליום 29.12.16,http://maya.tase.co.il/reports/details/1074180,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074180.htm
24,15:04 29/12/2016,גאון אחזקות ,הנהלה ונושאי משרה-מצבת ליום 29.12.16,http://maya.tase.co.il/reports/details/1074160,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074160.htm
25,14:07 29/12/2016,סאנפלאואר ,הנהלה ונושאי משרה-מצבת ליום 29.12.16,http://maya.tase.co.il/reports/details/1074132,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074132.htm
26,11:28 29/12/2016,וויז פארמה ,הנהלה ונושאי משרה-מצבת ליום 29.12.16,http://maya.tase.co.il/reports/details/1074057,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074057.htm
27,11:28 29/12/2016,קרדן רכב ,הנהלה ונושאי משרה-מצבת ליום 29.12.16 - תיקון דוח,http://maya.tase.co.il/reports/details/1074056,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074056.htm
28,11:04 29/12/2016,קרדן רכב ,הנהלה ונושאי משרה-מצבת ליום 23.11.16,http://maya.tase.co.il/reports/details/1074046,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074046.htm
29,08:47 29/12/2016,צור ,הנהלה ונושאי משרה-מצבת ליום 28.12.16,http://maya.tase.co.il/reports/details/1073986,http://mayafiles.tase.co.il/RHtm/1073001-1074000/H1073986.htm
30,08:44 29/12/2016,ביטוח ישיר ,הנהלה ונושאי משרה-מצבת ליום 28.12.16,http://maya.tase.co.il/reports/details/1073985,http://mayafiles.tase.co.il/RHtm/1073001-1074000/H1073985.htm
31,23:23 28/12/2016,שפיר הנדסה ,הנהלה ונושאי משרה-מצבת ליום 28.12.16,http://maya.tase.co.il/reports/details/1073962,http://mayafiles.tase.co.il/RHtm/1073001-1074000/H1073962.htm
32,13:38 28/12/2016,שיכון ובינוי ,הנהלה ונושאי משרה-מצבת ליום 28.12.16,http://maya.tase.co.il/reports/details/1073735,http://mayafiles.tase.co.il/RHtm/1073001-1074000/H1073735.htm
33,10:13 28/12/2016,איילון ,הנהלה ונושאי משרה-מצבת ליום 27.12.16,http://maya.tase.co.il/reports/details/1073652,http://mayafiles.tase.co.il/RHtm/1073001-1074000/H1073652.htm
34,10:51 27/12/2016,אינסוליין ,הנהלה ונושאי משרה-מצבת ליום 27.12.16,http://maya.tase.co.il/reports/details/1073384,http://mayafiles.tase.co.il/RHtm/1073001-1074000/H1073384.htm
35,16:49 26/12/2016,ברימאג דיגיטל ,הנהלה ונושאי משרה-מצבת ליום 26.12.16,http://maya.tase.co.il/reports/details/1073283,http://mayafiles.tase.co.il/RHtm/1073001-1074000/H1073283.htm
36,15:59 26/12/2016,הפניקס ,הנהלה ונושאי משרה-מצבת ליום 26.12.16,http://maya.tase.co.il/reports/details/1073249,http://mayafiles.tase.co.il/RHtm/1073001-1074000/H1073249.htm
37,15:54 26/12/2016,דולומיט אחזקות ,הנהלה ונושאי משרה-מצבת ליום 26.12.16,http://maya.tase.co.il/reports/details/1073248,http://mayafiles.tase.co.il/RHtm/1073001-1074000/H1073248.htm
38,21:37 25/12/2016,וילי פוד ,הנהלה ונושאי משרה-מצבת ליום 25.12.16,http://maya.tase.co.il/reports/details/1073052,http://mayafiles.tase.co.il/RHtm/1073001-1074000/H1073052.htm
39,10:44 25/12/2016,גולף ,הנהלה ונושאי משרה-מצבת ליום 25.12.16,http://maya.tase.co.il/reports/details/1072829,http://mayafiles.tase.co.il/RHtm/1072001-1073000/H1072829.htm
40,23:57 08/01/2017,מנדלסון תשתיות ,הנהלה ונושאי משרה-מצבת ליום 8.1.17,http://maya.tase.co.il/reports/details/1076260,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076260.htm
41,18:28 08/01/2017,ארנה גרופ ,הנהלה ונושאי משרה-מצבת ליום 8.1.17,http://maya.tase.co.il/reports/details/1076240,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076240.htm
42,15:04 08/01/2017,אסטיגי ,הנהלה ונושאי משרה-מצבת ליום 5.1.17,http://maya.tase.co.il/reports/details/1076174,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076174.htm
43,12:33 08/01/2017,אינפימר ,הנהלה ונושאי משרה-מצבת ליום 8.1.17,http://maya.tase.co.il/reports/details/1076104,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076104.htm
44,11:46 08/01/2017,יצוא ,הנהלה ונושאי משרה-מצבת ליום 5.10.16,http://maya.tase.co.il/reports/details/1076082,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076082.htm
45,08:11 08/01/2017,תדביק ,הנהלה ונושאי משרה-מצבת ליום 8.1.17,http://maya.tase.co.il/reports/details/1076007,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076007.htm
46,16:30 05/01/2017,פריורטק ,הנהלה ונושאי משרה-מצבת ליום 5.1.17,http://maya.tase.co.il/reports/details/1075847,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075847.htm
47,15:37 05/01/2017,פנטזי נטוורק ,הנהלה ונושאי משרה-מצבת ליום 5.1.17,http://maya.tase.co.il/reports/details/1075793,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075793.htm
48,14:45 05/01/2017,בראק אן וי ,הנהלה ונושאי משרה-מצבת ליום 5.1.17,http://maya.tase.co.il/reports/details/1075751,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075751.htm
49,14:36 05/01/2017,אדגר השקעות ,הנהלה ונושאי משרה-מצבת ליום 5.1.17,http://maya.tase.co.il/reports/details/1075737,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075737.htm
50,11:58 05/01/2017,אלעזרא ,הנהלה ונושאי משרה-מצבת ליום 4.1.17,http://maya.tase.co.il/reports/details/1075627,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075627.htm
51,09:05 05/01/2017,לאומי ,הנהלה ונושאי משרה-מצבת ליום 5.1.17,http://maya.tase.co.il/reports/details/1075524,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075524.htm
52,17:48 04/01/2017,קרדן אן.וי. ,הנהלה ונושאי משרה-מצבת ליום 4.1.17,http://maya.tase.co.il/reports/details/1075432,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075432.htm
53,17:18 04/01/2017,אספן גרופ ,הנהלה ונושאי משרה-מצבת ליום 4.1.17,http://maya.tase.co.il/reports/details/1075418,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075418.htm
54,15:56 03/01/2017,בית שמש ,הנהלה ונושאי משרה-מצבת ליום 3.1.17,http://maya.tase.co.il/reports/details/1075126,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075126.htm
55,13:23 03/01/2017,אראסאל ,הנהלה ונושאי משרה-מצבת ליום 3.1.17,http://maya.tase.co.il/reports/details/1075075,http://mayafiles.tase.co.il/RHtm/1075001-1076000/H1075075.htm
56,13:40 02/01/2017,מצלאוי-ש ,הנהלה ונושאי משרה-מצבת ליום 1.1.17,http://maya.tase.co.il/reports/details/1074844,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074844.htm
57,10:38 02/01/2017,נטו אחזקות ,הנהלה ונושאי משרה-מצבת ליום 2.1.17,http://maya.tase.co.il/reports/details/1074807,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074807.htm
58,10:23 02/01/2017,נטו מלינדה ,הנהלה ונושאי משרה-מצבת ליום 2.1.17,http://maya.tase.co.il/reports/details/1074804,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074804.htm
59,09:58 02/01/2017,פועלים ,הנהלה ונושאי משרה-מצבת ליום 1.1.17,http://maya.tase.co.il/reports/details/1074791,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074791.htm
60,09:25 02/01/2017,דלק אנרגיה ,הנהלה ונושאי משרה-מצבת ליום 2.1.17,http://maya.tase.co.il/reports/details/1074779,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074779.htm
61,09:19 02/01/2017,אברבוך ,הנהלה ונושאי משרה-מצבת ליום 2.1.17,http://maya.tase.co.il/reports/details/1074769,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074769.htm
62,22:18 01/01/2017,אוהה ,הנהלה ונושאי משרה-מצבת ליום 1.1.17,http://maya.tase.co.il/reports/details/1074730,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074730.htm
63,17:53 01/01/2017,חילן ,הנהלה ונושאי משרה-מצבת ליום 1.1.17,http://maya.tase.co.il/reports/details/1074696,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074696.htm
64,15:36 01/01/2017,הוט ,הנהלה ונושאי משרה-מצבת ליום 1.1.17,http://maya.tase.co.il/reports/details/1074652,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074652.htm
65,14:08 01/01/2017,גבעות יהש ,הנהלה ונושאי משרה-מצבת ליום 1.1.17,http://maya.tase.co.il/reports/details/1074598,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074598.htm
66,12:46 01/01/2017,אנרג'יקס ,הנהלה ונושאי משרה-מצבת ליום 1.1.17,http://maya.tase.co.il/reports/details/1074559,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074559.htm
67,11:19 01/01/2017,לוזון קבוצה ,הנהלה ונושאי משרה-מצבת ליום 1.1.17,http://maya.tase.co.il/reports/details/1074521,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074521.htm
68,11:11 01/01/2017,קו מנחה ,הנהלה ונושאי משרה-מצבת ליום 1.1.17,http://maya.tase.co.il/reports/details/1074517,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074517.htm
69,10:11 01/01/2017,מישורים חברה לפיתוח ,הנהלה ונושאי משרה-מצבת ליום 1.1.17,http://maya.tase.co.il/reports/details/1074498,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074498.htm
70,09:18 01/01/2017,לידר שוקי הון ,הנהלה ונושאי משרה-מצבת ליום 1.1.17,http://maya.tase.co.il/reports/details/1074465,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074465.htm
71,09:17 01/01/2017,מעברות ,הנהלה ונושאי משרה-מצבת ליום 1.1.17,http://maya.tase.co.il/reports/details/1074463,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074463.htm
72,09:09 01/01/2017,גולף ,הנהלה ונושאי משרה-מצבת ליום 1.1.17,http://maya.tase.co.il/reports/details/1074460,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074460.htm
73,09:02 01/01/2017,חממה סחר ,הנהלה ונושאי משרה-מצבת ליום 30.12.16,http://maya.tase.co.il/reports/details/1074453,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074453.htm
74,08:47 01/01/2017,כלל עסקי ביטוח ,הנהלה ונושאי משרה-מצבת ליום 1.1.17,http://maya.tase.co.il/reports/details/1074447,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074447.htm
75,08:41 01/01/2017,בינלאומי ,הנהלה ונושאי משרה-מצבת ליום 1.1.17,http://maya.tase.co.il/reports/details/1074442,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074442.htm
76,08:41 01/01/2017,חמת ,הנהלה ונושאי משרה-מצבת ליום 1.1.17,http://maya.tase.co.il/reports/details/1074441,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074441.htm
77,00:37 01/01/2017,איי.די.אן-ש ,הנהלה ונושאי משרה-מצבת ליום 28.12.16,http://maya.tase.co.il/reports/details/1074414,http://mayafiles.tase.co.il/RHtm/1074001-1075000/H1074414.htm
78,09:34 15/01/2017,אלון חיפושי גז ,הנהלה ונושאי משרה-מצבת ליום 15.1.17,http://maya.tase.co.il/reports/details/1077287,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077287.htm
79,09:23 15/01/2017,אמנת ,הנהלה ונושאי משרה-מצבת ליום 15.1.17,http://maya.tase.co.il/reports/details/1077280,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077280.htm
80,09:16 15/01/2017,אנגל משאבים ,הנהלה ונושאי משרה-מצבת ליום 13.1.17,http://maya.tase.co.il/reports/details/1077276,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077276.htm
81,09:10 15/01/2017,רכבת ישראל ,הנהלה ונושאי משרה-מצבת ליום 13.1.17,http://maya.tase.co.il/reports/details/1077271,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077271.htm
82,09:10 15/01/2017,לוזון קבוצה ,הנהלה ונושאי משרה-מצבת ליום 12.1.17,http://maya.tase.co.il/reports/details/1077270,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077270.htm
83,18:33 12/01/2017,מגוריט ,הנהלה ונושאי משרה-מצבת ליום 12.1.17,http://maya.tase.co.il/reports/details/1077218,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077218.htm
84,16:05 12/01/2017,הוט ,הנהלה ונושאי משרה-מצבת ליום 12.1.17,http://maya.tase.co.il/reports/details/1077159,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077159.htm
85,15:21 12/01/2017,דורסל ,הנהלה ונושאי משרה-מצבת ליום 12.1.17,http://maya.tase.co.il/reports/details/1077137,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077137.htm
86,10:50 12/01/2017,אלגומייזר ,הנהלה ונושאי משרה-מצבת ליום 12.1.17,http://maya.tase.co.il/reports/details/1077033,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077033.htm
87,08:42 11/01/2017,אם.אר.פי השקעות ,הנהלה ונושאי משרה-מצבת ליום 11.1.17,http://maya.tase.co.il/reports/details/1076726,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076726.htm
88,08:28 11/01/2017,פרוטרום ,הנהלה ונושאי משרה-מצבת ליום 10.1.17,http://maya.tase.co.il/reports/details/1076722,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076722.htm
89,19:05 10/01/2017,אמנת ,הנהלה ונושאי משרה-מצבת ליום 10.1.17,http://maya.tase.co.il/reports/details/1076689,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076689.htm
90,15:57 10/01/2017,דלק אנרגיה ,הנהלה ונושאי משרה-מצבת ליום 2.1.17 - תיקון דוח מ-2.1.17,http://maya.tase.co.il/reports/details/1076632,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076632.htm
91,13:53 10/01/2017,סינאל מלל ,הנהלה ונושאי משרה-מצבת ליום 10.1.17,http://maya.tase.co.il/reports/details/1076577,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076577.htm
92,11:13 10/01/2017,מדיפאואר ,הנהלה ונושאי משרה-מצבת ליום 10.1.17,http://maya.tase.co.il/reports/details/1076539,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076539.htm
93,08:48 10/01/2017,מיקרונט ,הנהלה ונושאי משרה-מצבת ליום 9.1.17,http://maya.tase.co.il/reports/details/1076491,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076491.htm
94,08:38 10/01/2017,כמיפל ,הנהלה ונושאי משרה-מצבת ליום 10.1.17,http://maya.tase.co.il/reports/details/1076487,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076487.htm
95,19:22 09/01/2017,אינסוליין ,הנהלה ונושאי משרה-מצבת ליום 9.1.17,http://maya.tase.co.il/reports/details/1076462,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076462.htm
96,12:48 09/01/2017,רכבת ישראל ,הנהלה ונושאי משרה-מצבת ליום 9.1.17,http://maya.tase.co.il/reports/details/1076329,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076329.htm
97,11:42 09/01/2017,אמיליה פיתוח ,הנהלה ונושאי משרה-מצבת ליום 9.1.17,http://maya.tase.co.il/reports/details/1076312,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076312.htm
98,11:02 09/01/2017,פלרם ,הנהלה ונושאי משרה-מצבת ליום 9.1.17,http://maya.tase.co.il/reports/details/1076307,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076307.htm
99,23:57 08/01/2017,מנדלסון תשתיות ,הנהלה ונושאי משרה-מצבת ליום 8.1.17,http://maya.tase.co.il/reports/details/1076260,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076260.htm
100,18:28 08/01/2017,ארנה גרופ ,הנהלה ונושאי משרה-מצבת ליום 8.1.17,http://maya.tase.co.il/reports/details/1076240,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076240.htm
101,15:04 08/01/2017,אסטיגי ,הנהלה ונושאי משרה-מצבת ליום 5.1.17,http://maya.tase.co.il/reports/details/1076174,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076174.htm
102,12:33 08/01/2017,אינפימר ,הנהלה ונושאי משרה-מצבת ליום 8.1.17,http://maya.tase.co.il/reports/details/1076104,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076104.htm
103,11:46 08/01/2017,יצוא ,הנהלה ונושאי משרה-מצבת ליום 5.10.16,http://maya.tase.co.il/reports/details/1076082,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076082.htm
104,08:11 08/01/2017,תדביק ,הנהלה ונושאי משרה-מצבת ליום 8.1.17,http://maya.tase.co.il/reports/details/1076007,http://mayafiles.tase.co.il/RHtm/1076001-1077000/H1076007.htm
105,18:41 22/01/2017,דרבן ,הנהלה ונושאי משרה-מצבת ליום 22.1.17,http://maya.tase.co.il/reports/details/1078396,http://mayafiles.tase.co.il/RHtm/1078001-1079000/H1078396.htm
106,18:00 22/01/2017,חג'ג' נדלן ,הנהלה ונושאי משרה-מצבת ליום 22.1.17,http://maya.tase.co.il/reports/details/1078381,http://mayafiles.tase.co.il/RHtm/1078001-1079000/H1078381.htm
107,11:55 22/01/2017,יואל ,הנהלה ונושאי משרה-מצבת ליום 22.1.17,http://maya.tase.co.il/reports/details/1078295,http://mayafiles.tase.co.il/RHtm/1078001-1079000/H1078295.htm
108,09:07 22/01/2017,לידר השקעות ,הנהלה ונושאי משרה-מצבת ליום 21.1.17,http://maya.tase.co.il/reports/details/1078264,http://mayafiles.tase.co.il/RHtm/1078001-1079000/H1078264.htm
109,08:50 22/01/2017,מדיפאואר ,הנהלה ונושאי משרה-מצבת ליום 20.1.17,http://maya.tase.co.il/reports/details/1078256,http://mayafiles.tase.co.il/RHtm/1078001-1079000/H1078256.htm
110,08:11 22/01/2017,גזית גלוב ,הנהלה ונושאי משרה-מצבת ליום 19.1.17,http://maya.tase.co.il/reports/details/1078251,http://mayafiles.tase.co.il/RHtm/1078001-1079000/H1078251.htm
111,13:17 19/01/2017,ממן ,הנהלה ונושאי משרה-מצבת ליום 19.1.17,http://maya.tase.co.il/reports/details/1078126,http://mayafiles.tase.co.il/RHtm/1078001-1079000/H1078126.htm
112,20:17 18/01/2017,חמת ,הנהלה ונושאי משרה-מצבת ליום 1.1.17 - תיקון דוח,http://maya.tase.co.il/reports/details/1078024,http://mayafiles.tase.co.il/RHtm/1078001-1079000/H1078024.htm
113,14:06 18/01/2017,הכשרה חב לביטוח ,הנהלה ונושאי משרה-מצבת ליום 18.1.17,http://maya.tase.co.il/reports/details/1077948,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077948.htm
114,15:34 17/01/2017,הראל השקעות ,הנהלה ונושאי משרה-מצבת ליום 17.1.17,http://maya.tase.co.il/reports/details/1077782,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077782.htm
115,11:17 17/01/2017,אנדימד ,הנהלה ונושאי משרה-מצבת ליום 16.1.17,http://maya.tase.co.il/reports/details/1077710,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077710.htm
116,11:04 17/01/2017,יצוא ,הנהלה ונושאי משרה-מצבת ליום 1.1.17,http://maya.tase.co.il/reports/details/1077709,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077709.htm
117,09:24 17/01/2017,לאומי ,הנהלה ונושאי משרה-מצבת ליום 17.1.17,http://maya.tase.co.il/reports/details/1077682,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077682.htm
118,09:21 17/01/2017,מיטרוניקס ,הנהלה ונושאי משרה-מצבת ליום 17.1.17,http://maya.tase.co.il/reports/details/1077677,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077677.htm
119,09:34 15/01/2017,אלון חיפושי גז ,הנהלה ונושאי משרה-מצבת ליום 15.1.17,http://maya.tase.co.il/reports/details/1077287,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077287.htm
120,09:23 15/01/2017,אמנת ,הנהלה ונושאי משרה-מצבת ליום 15.1.17,http://maya.tase.co.il/reports/details/1077280,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077280.htm
121,09:16 15/01/2017,אנגל משאבים ,הנהלה ונושאי משרה-מצבת ליום 13.1.17,http://maya.tase.co.il/reports/details/1077276,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077276.htm
122,09:10 15/01/2017,רכבת ישראל ,הנהלה ונושאי משרה-מצבת ליום 13.1.17,http://maya.tase.co.il/reports/details/1077271,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077271.htm
123,09:10 15/01/2017,לוזון קבוצה ,הנהלה ונושאי משרה-מצבת ליום 12.1.17,http://maya.tase.co.il/reports/details/1077270,http://mayafiles.tase.co.il/RHtm/1077001-1078000/H1077270.htm
124,17:31 29/01/2017,מצלאוי-ש ,הנהלה ונושאי משרה-מצבת ליום 26.1.17,http://maya.tase.co.il/reports/details/1079277,http://mayafiles.tase.co.il/RHtm/1079001-1080000/H1079277.htm
125,17:29 29/01/2017,ניו הוריזון ,הנהלה ונושאי משרה-מצבת ליום 29.1.17,http://maya.tase.co.il/reports/details/1079275,http://mayafiles.tase.co.il/RHtm/1079001-1080000/H1079275.htm
126,16:34 29/01/2017,מנדלסון תשתיות ,הנהלה ונושאי משרה-מצבת ליום 29.1.17,http://maya.tase.co.il/reports/details/1079255,http://mayafiles.tase.co.il/RHtm/1079001-1080000/H1079255.htm
127,15:00 29/01/2017,סאנפלאואר ,הנהלה ונושאי משרה-מצבת ליום 29.1.17,http://maya.tase.co.il/reports/details/1079224,http://mayafiles.tase.co.il/RHtm/1079001-1080000/H1079224.htm
128,10:59 29/01/2017,"תמיר פישמן נדל""ן ",הנהלה ונושאי משרה-מצבת ליום 29.1.17,http://maya.tase.co.il/reports/details/1079160,http://mayafiles.tase.co.il/RHtm/1079001-1080000/H1079160.htm
129,19:50 26/01/2017,בריל ,הנהלה ונושאי משרה-מצבת ליום 26.1.17,http://maya.tase.co.il/reports/details/1079098,http://mayafiles.tase.co.il/RHtm/1079001-1080000/H1079098.htm
