,date,company_name,action,maya_link,html_link
42,16:51 26/12/2012,מטריקס ,"תוצ' אסיפה כללית מיום 26.12.12, מינוי דח""צ",http://maya.tase.co.il/reports/details/785411,http://mayafiles.tase.co.il/RHtm/785001-786000/H785411.htm
43,15:53 26/12/2012,קולפלנט אחזקות ,מינוי דירקטור - תומר קריב,http://maya.tase.co.il/reports/details/785392,http://mayafiles.tase.co.il/RHtm/785001-786000/H785392.htm
44,15:31 26/12/2012,דיסקונט השקעות ,מינוי דירקטור - נוה דני,http://maya.tase.co.il/reports/details/785386,http://mayafiles.tase.co.il/RHtm/785001-786000/H785386.htm
45,15:27 26/12/2012,דיסקונט השקעות ,"תוצ' אסיפה שנתית מיום 26.12.12, מינוי דירקטור",http://maya.tase.co.il/reports/details/785383,http://mayafiles.tase.co.il/RHtm/785001-786000/H785383.htm
46,14:59 26/12/2012,פרופיט ,זימון אסיפה מיוחדת ל8.1.13-מינוי דירקטורים-תיקון טעות סופר,http://maya.tase.co.il/reports/details/785364,http://mayafiles.tase.co.il/RHtm/785001-786000/H785364.htm
47,11:56 26/12/2012,אינטרקולוני ,"מינוי דח""צ - משה ראובני - תיקון מ-25.12.12",http://maya.tase.co.il/reports/details/785304,http://mayafiles.tase.co.il/RHtm/785001-786000/H785304.htm
48,11:54 26/12/2012,אינטרקולוני ,"מינוי דח""צ - זאב לבנברג - תיקון דוח",http://maya.tase.co.il/reports/details/785303,http://mayafiles.tase.co.il/RHtm/785001-786000/H785303.htm
49,09:22 26/12/2012,מיטרוניקס ,מינוי דירקטור - ניר סגל,http://maya.tase.co.il/reports/details/785265,http://mayafiles.tase.co.il/RHtm/785001-786000/H785265.htm
50,09:18 26/12/2012,המלט ,מינוי נושא משרה-סמנכל אבטחת איכות הנדסה  -שסטטסקי פליקס,http://maya.tase.co.il/reports/details/785264,http://mayafiles.tase.co.il/RHtm/785001-786000/H785264.htm
51,09:05 26/12/2012,המלט ,מינוי דירקטור - זהר שלמה,http://maya.tase.co.il/reports/details/785255,http://mayafiles.tase.co.il/RHtm/785001-786000/H785255.htm
52,19:41 25/12/2012,שמן נפט וגז ,מינוי דירקטור - איתי רובין,http://maya.tase.co.il/reports/details/785225,http://mayafiles.tase.co.il/RHtm/785001-786000/H785225.htm
53,18:18 25/12/2012,ישראמקו יהש ,"מינוי נ.משרה-סמנכ""ל פיתוח עסקי בשותף הכללי בשותפות-לנדנר ערן",http://maya.tase.co.il/reports/details/785202,http://mayafiles.tase.co.il/RHtm/785001-786000/H785202.htm
54,18:08 25/12/2012,נפטא ,"מינוי נושא משרה-סמנכ""ל פיתוח עסקי-לנדנר ערן",http://maya.tase.co.il/reports/details/785197,http://mayafiles.tase.co.il/RHtm/785001-786000/H785197.htm
55,17:34 25/12/2012,שופרסל ,מינוי דירקטור - יהושע קובלנץ,http://maya.tase.co.il/reports/details/785181,http://mayafiles.tase.co.il/RHtm/785001-786000/H785181.htm
56,17:22 25/12/2012,אקויטל ,מינוי דירקטור - בן-גור שם-טוב הדר,http://maya.tase.co.il/reports/details/785175,http://mayafiles.tase.co.il/RHtm/785001-786000/H785175.htm
57,16:49 25/12/2012,יואל ,מינוי דירקטור - ויצמן גלעד,http://maya.tase.co.il/reports/details/785157,http://mayafiles.tase.co.il/RHtm/785001-786000/H785157.htm
58,15:34 25/12/2012,אינטרקולוני ,מינוי דירקטור - זאב לבנברג,http://maya.tase.co.il/reports/details/785124,http://mayafiles.tase.co.il/RHtm/785001-786000/H785124.htm
59,15:22 25/12/2012,אינטרקולוני ,"תוצ' אסיפה מ-25.12.12, ביטוח, מינוי דח""צ, הארכת כהונת דח""צ",http://maya.tase.co.il/reports/details/785117,http://mayafiles.tase.co.il/RHtm/785001-786000/H785117.htm
60,15:19 25/12/2012,אינטרקולוני ,מינוי דירקטור - משה ראובני,http://maya.tase.co.il/reports/details/785113,http://mayafiles.tase.co.il/RHtm/785001-786000/H785113.htm
61,11:39 25/12/2012,כפרית ,מינוי נושא משרה-מזכיר החברה-ניסית מזרחי,http://maya.tase.co.il/reports/details/785002,http://mayafiles.tase.co.il/RHtm/785001-786000/H785002.htm
62,10:35 25/12/2012,גליקומיינדס ,מינוי דירקטור - מטות יואל,http://maya.tase.co.il/reports/details/784979,http://mayafiles.tase.co.il/RHtm/784001-785000/H784979.htm
63,10:33 25/12/2012,גליקומיינדס ,מינוי דירקטור - מטות יואל,http://maya.tase.co.il/reports/details/784977,http://mayafiles.tase.co.il/RHtm/784001-785000/H784977.htm
64,09:43 25/12/2012,הראל השקעות ,"זימון אסיפה שנתית ליום 30.1.13 -מינוי רו""ח, כתב הצבעה",http://maya.tase.co.il/reports/details/784942,http://mayafiles.tase.co.il/RHtm/784001-785000/H784942.htm
65,09:21 25/12/2012,גב ים ,מינוי דירקטור - מרדור רמי (אברהם),http://maya.tase.co.il/reports/details/784941,http://mayafiles.tase.co.il/RHtm/784001-785000/H784941.htm
66,19:02 08/01/2013,אידיבי פתוח ,מינוי דירקטור - נוה דני,http://maya.tase.co.il/reports/details/789085,http://mayafiles.tase.co.il/RHtm/789001-790000/H789085.htm
67,14:19 08/01/2013,סאן טים גרופ ,מינוי דירקטור - שגב הוסטיק,http://maya.tase.co.il/reports/details/788971,http://mayafiles.tase.co.il/RHtm/788001-789000/H788971.htm
68,11:48 08/01/2013,סינאל מלל ,מינוי דירקטור - עוזיאל ברק,http://maya.tase.co.il/reports/details/788903,http://mayafiles.tase.co.il/RHtm/788001-789000/H788903.htm
69,11:40 08/01/2013,סינאל מלל ,מינוי דירקטור - בוגנים גילת,http://maya.tase.co.il/reports/details/788898,http://mayafiles.tase.co.il/RHtm/788001-789000/H788898.htm
70,08:44 08/01/2013,אנגל שלמה ,מינוי נושא משרה-רום שלומית ,http://maya.tase.co.il/reports/details/788842,http://mayafiles.tase.co.il/RHtm/788001-789000/H788842.htm
71,08:39 08/01/2013,אנגל שלמה ,מינוי נושא משרה- שפיגל ערן ,http://maya.tase.co.il/reports/details/788839,http://mayafiles.tase.co.il/RHtm/788001-789000/H788839.htm
72,08:36 08/01/2013,אנגל שלמה ,מינוי נושא משרה-בן יהודה ניר,http://maya.tase.co.il/reports/details/788837,http://mayafiles.tase.co.il/RHtm/788001-789000/H788837.htm
73,08:34 08/01/2013,אנגל שלמה ,"מינוי נושא משרה-סמנכ""ל מכירות ארצי-חסין מרכדי",http://maya.tase.co.il/reports/details/788836,http://mayafiles.tase.co.il/RHtm/788001-789000/H788836.htm
74,16:02 07/01/2013,אורמת ,"מינוי נושא משרה-סמנכ""ל כספים-בלשר דורון",http://maya.tase.co.il/reports/details/788720,http://mayafiles.tase.co.il/RHtm/788001-789000/H788720.htm
75,12:32 07/01/2013,אראסאל ,דירק' החב החליט על הקמת ועדת תגמול ומינוי חבריה,http://maya.tase.co.il/reports/details/788563,http://mayafiles.tase.co.il/RHtm/788001-789000/H788563.htm
76,12:08 07/01/2013,חבס ,מינוי דירקטור - סמדר יעקבזון,http://maya.tase.co.il/reports/details/788559,http://mayafiles.tase.co.il/RHtm/788001-789000/H788559.htm
77,09:23 07/01/2013,כלל עסקי ביטוח ,מינוי נושא משרה-יועצת משפטית -הדר ברין וייס ,http://maya.tase.co.il/reports/details/788436,http://mayafiles.tase.co.il/RHtm/788001-789000/H788436.htm
78,19:11 06/01/2013,הפניקס ,מינוי נושא משרה-ממונה על האכיפה הפנימית -נתנאל עמית,http://maya.tase.co.il/reports/details/788358,http://mayafiles.tase.co.il/RHtm/788001-789000/H788358.htm
79,17:44 06/01/2013,אס.אר אקורד ,"זימון אסיפה כללית ליום 10.2.13, כתב הצבעה, מינוי יו""ר",http://maya.tase.co.il/reports/details/788316,http://mayafiles.tase.co.il/RHtm/788001-789000/H788316.htm
80,14:51 06/01/2013,הכשרה חב לביטוח ,מינוי דירקטור - חזות שמעון - דוח משלים,http://maya.tase.co.il/reports/details/788231,http://mayafiles.tase.co.il/RHtm/788001-789000/H788231.htm
81,14:47 06/01/2013,הכשרה חב לביטוח ,מינוי דירקטור - חזות שמעון,http://maya.tase.co.il/reports/details/788224,http://mayafiles.tase.co.il/RHtm/788001-789000/H788224.htm
82,13:36 06/01/2013,סקורפיו ,"מנכ""ל החב הודיע על סיום תפקידו, ימשיך לכהן עד למינוי מחליף",http://maya.tase.co.il/reports/details/788183,http://mayafiles.tase.co.il/RHtm/788001-789000/H788183.htm
83,10:53 06/01/2013,טופ מערכות ,"מינוי נושא משרה-מנכ""ל חברת הבת -איתן טומשין ",http://maya.tase.co.il/reports/details/788109,http://mayafiles.tase.co.il/RHtm/788001-789000/H788109.htm
84,09:32 06/01/2013,כלל עסקי ביטוח ,מינוי נושא משרה-מנהל מערך העסקים-יעקב (צ'יקו) זכריה,http://maya.tase.co.il/reports/details/788064,http://mayafiles.tase.co.il/RHtm/788001-789000/H788064.htm
85,09:23 06/01/2013,כלל עסקי ביטוח ,מינוי נושא משרה-מנהלת חטיבת ביטוח כללי-עלית כספי,http://maya.tase.co.il/reports/details/788050,http://mayafiles.tase.co.il/RHtm/788001-789000/H788050.htm
86,15:35 03/01/2013,ספקטרוניקס ,מינוי דירקטור - אורטל אברהם,http://maya.tase.co.il/reports/details/787892,http://mayafiles.tase.co.il/RHtm/787001-788000/H787892.htm
87,11:15 03/01/2013,סקורפיו ,"מינוי רו""ח-בריטמן אלמגור",http://maya.tase.co.il/reports/details/787779,http://mayafiles.tase.co.il/RHtm/787001-788000/H787779.htm
88,15:54 02/01/2013,ישרוטל ,מינוי דירקטור - לזרוס דוד,http://maya.tase.co.il/reports/details/787582,http://mayafiles.tase.co.il/RHtm/787001-788000/H787582.htm
89,12:25 02/01/2013,פלסאון תעשיות ,מינוי דירקטור - מירי קולניק (יהלום) - תיקון דוח,http://maya.tase.co.il/reports/details/787501,http://mayafiles.tase.co.il/RHtm/787001-788000/H787501.htm
90,11:15 02/01/2013,"קרדן נדל""ן ","מינוי מנכ""ל-מיכאל זיסמן",http://maya.tase.co.il/reports/details/787475,http://mayafiles.tase.co.il/RHtm/787001-788000/H787475.htm
91,22:04 01/01/2013,"קרדן נדל""ן ","דירק החב אישר מינוי מיכאל זיסמן כמנכ""ל, החל מ-1.2.13",http://maya.tase.co.il/reports/details/787416,http://mayafiles.tase.co.il/RHtm/787001-788000/H787416.htm
92,16:13 01/01/2013,בית שמש ,"מינוי נושא משרה-סמנכ""ל כספים -גיל כרמלי",http://maya.tase.co.il/reports/details/787248,http://mayafiles.tase.co.il/RHtm/787001-788000/H787248.htm
93,11:15 01/01/2013,ווידמד ,"מינוי נושא משרה-סמנכ""ל כספים -שרף-בלאו מורן",http://maya.tase.co.il/reports/details/787069,http://mayafiles.tase.co.il/RHtm/787001-788000/H787069.htm
94,10:04 01/01/2013,כלל עסקי ביטוח ,מינוי נושא משרה-מנהל חטיבת בריאות-דניאל כהן,http://maya.tase.co.il/reports/details/787025,http://mayafiles.tase.co.il/RHtm/787001-788000/H787025.htm
95,09:49 01/01/2013,אינטר תעשיות ,"אסיפה ב5.2.13,אישור מינוי אריה קורוטקין כמנכל ודירק',כ.הצבעה",http://maya.tase.co.il/reports/details/786988,http://mayafiles.tase.co.il/rpdf/786001-787000/P786988-00.pdf
96,09:26 01/01/2013,גב ים ,"מינוי מנכ""ל-יעקובוביץ אבי",http://maya.tase.co.il/reports/details/786982,http://mayafiles.tase.co.il/RHtm/786001-787000/H786982.htm
97,09:02 01/01/2013,פלסאון תעשיות ,"מינוי מנכ""ל-גלעד אגמון",http://maya.tase.co.il/reports/details/786941,http://mayafiles.tase.co.il/RHtm/786001-787000/H786941.htm
98,08:25 01/01/2013,אפקון החזקות ,"מינוי נושא משרה-סמנכ""ל כספים -רונית אבן זהב מייטין ",http://maya.tase.co.il/reports/details/786901,http://mayafiles.tase.co.il/RHtm/786001-787000/H786901.htm
99,08:06 01/01/2013,לאומי ,"מינוי נושא משרה-מ""מ ראש חטיבת תפעול ומחשוב-וולף משה",http://maya.tase.co.il/reports/details/786890,http://mayafiles.tase.co.il/RHtm/786001-787000/H786890.htm
100,08:04 01/01/2013,לאומי ,"מינוי נושא משרה-סמנכ""ל, ראש החטיבה הבנקאית-יסעור תמר",http://maya.tase.co.il/reports/details/786889,http://mayafiles.tase.co.il/RHtm/786001-787000/H786889.htm
101,19:50 15/01/2013,אס.די.אס ,מינוי נושא משרה-מנהל עסקים ראשי -ונציה אלי,http://maya.tase.co.il/reports/details/790432,http://mayafiles.tase.co.il/RHtm/790001-791000/H790432.htm
102,19:46 15/01/2013,די מדיקל ,"מינוי יו""ר דירקטוריון - שוורץ דוד - תיקון דוח",http://maya.tase.co.il/reports/details/790431,http://mayafiles.tase.co.il/RHtm/790001-791000/H790431.htm
103,19:41 15/01/2013,גלטן ביודיזל ,"מינוי דח""צ - דב שגב",http://maya.tase.co.il/reports/details/790429,http://mayafiles.tase.co.il/RHtm/790001-791000/H790429.htm
104,19:40 15/01/2013,סטאר נייט ,מינוי נושא משרה-נשיא-ונציה אלי,http://maya.tase.co.il/reports/details/790428,http://mayafiles.tase.co.il/RHtm/790001-791000/H790428.htm
105,19:23 15/01/2013,סטאר נייט ,"זימון אסיפה כללית ליום 31.1.13, סיום כהונת רו""ח ומינוי רו""ח",http://maya.tase.co.il/reports/details/790416,http://mayafiles.tase.co.il/RHtm/790001-791000/H790416.htm
106,19:16 15/01/2013,אס.די.אס ,"זימון אסיפה כללית ליום 31.1.13, סיום כהונת רו""ח ומינוי רו""ח",http://maya.tase.co.il/reports/details/790414,http://mayafiles.tase.co.il/RHtm/790001-791000/H790414.htm
107,16:21 15/01/2013,פילת גרופ ,"תוצ' אסיפה מ-15.1.13, מינוי דח""צ ",http://maya.tase.co.il/reports/details/790332,http://mayafiles.tase.co.il/RHtm/790001-791000/H790332.htm
108,14:34 15/01/2013,מי עדן ,"מינוי מנכ""ל-עמוס אפשטיין",http://maya.tase.co.il/reports/details/790282,http://mayafiles.tase.co.il/RHtm/790001-791000/H790282.htm
109,12:52 15/01/2013,רפק ,"זימון אסיפה כללית ליום 19.2.13, כתב הצבעה, מינוי דח""צ",http://maya.tase.co.il/reports/details/790244,http://mayafiles.tase.co.il/rpdf/790001-791000/P790244-00.pdf
110,22:38 14/01/2013,ברן ,מינוי דירקטור - גוטמן ישראל,http://maya.tase.co.il/reports/details/790134,http://mayafiles.tase.co.il/RHtm/790001-791000/H790134.htm
111,15:18 14/01/2013,גפן השק ,"מינוי מנכ""ל-מור מני - דוח משלים",http://maya.tase.co.il/reports/details/790042,http://mayafiles.tase.co.il/RHtm/790001-791000/H790042.htm
112,14:42 14/01/2013,גולד ,"מינוי דח""צ - ראובן פירשט",http://maya.tase.co.il/reports/details/790025,http://mayafiles.tase.co.il/RHtm/790001-791000/H790025.htm
113,09:40 14/01/2013,כים ניר ,מינוי נושא משרה-ראש מבצעים-בר שי,http://maya.tase.co.il/reports/details/789936,http://mayafiles.tase.co.il/RHtm/789001-790000/H789936.htm
114,15:23 13/01/2013,תיגבור-מאגר כא ,מינוי נושא משרה-מנהל עסקים ראשי ונשיא-רינה בנבנישתי,http://maya.tase.co.il/reports/details/789822,http://mayafiles.tase.co.il/RHtm/789001-790000/H789822.htm
115,13:32 13/01/2013,טי.אר.די ,"מינוי דח""צ - גזית אבנר",http://maya.tase.co.il/reports/details/789776,http://mayafiles.tase.co.il/RHtm/789001-790000/H789776.htm
116,13:13 13/01/2013,טי.אר.די ,"תוצ' אסיפה מיום 13.1.13, מינוי דח""צ ",http://maya.tase.co.il/reports/details/789766,http://mayafiles.tase.co.il/RHtm/789001-790000/H789766.htm
117,12:07 13/01/2013,"קרדן נדל""ן ","מינוי מנכ""ל-מיכאל זיסמן - תיקון תאריך תחילת כהונה",http://maya.tase.co.il/reports/details/789751,http://mayafiles.tase.co.il/RHtm/789001-790000/H789751.htm
118,08:53 13/01/2013,אוריין ,"מינוי נושא משרה-מנכ""ל חברת הבת - בן-אבי איתי ",http://maya.tase.co.il/reports/details/789653,http://mayafiles.tase.co.il/RHtm/789001-790000/H789653.htm
119,18:33 10/01/2013,ישרס ,"מינוי דח""צ - עופר אלשיך",http://maya.tase.co.il/reports/details/789604,http://mayafiles.tase.co.il/RHtm/789001-790000/H789604.htm
120,18:18 10/01/2013,ישרס ,"תוצ' אסיפה כללית מיום 10.1.13, מינוי דח""צים",http://maya.tase.co.il/reports/details/789597,http://mayafiles.tase.co.il/RHtm/789001-790000/H789597.htm
121,17:59 10/01/2013,סקיילקס ,"מינוי דח""צ - רגינה אונגר",http://maya.tase.co.il/reports/details/789581,http://mayafiles.tase.co.il/RHtm/789001-790000/H789581.htm
122,16:45 10/01/2013,"רבוע כחול נדל""ן ","מינוי דח""צ - יהודה שגב",http://maya.tase.co.il/reports/details/789549,http://mayafiles.tase.co.il/RHtm/789001-790000/H789549.htm
123,16:42 10/01/2013,"רבוע כחול נדל""ן ","תוצ' אסיפה מיום 10.1.13, מינוי דח""צ",http://maya.tase.co.il/reports/details/789544,http://mayafiles.tase.co.il/RHtm/789001-790000/H789544.htm
124,14:56 10/01/2013,בוימלגרין ,"מינוי דח""צ - ארד אלי",http://maya.tase.co.il/reports/details/789494,http://mayafiles.tase.co.il/RHtm/789001-790000/H789494.htm
125,14:24 10/01/2013,בוימלגרין ,"תוצ' אסיפה מ-10.1.13, מינוי מחדש של דח""צ ",http://maya.tase.co.il/reports/details/789478,http://mayafiles.tase.co.il/RHtm/789001-790000/H789478.htm
126,12:11 10/01/2013,ירושלים ,"זימון אסיפה ל-18.2.13, אישרור מינוי דח""צ, כתב הצבעה",http://maya.tase.co.il/reports/details/789419,http://mayafiles.tase.co.il/RHtm/789001-790000/H789419.htm
127,11:39 10/01/2013,ממן ,"מינוי דח""צ - נגה יציב",http://maya.tase.co.il/reports/details/789416,http://mayafiles.tase.co.il/RHtm/789001-790000/H789416.htm
128,16:55 09/01/2013,סנו ,"זימון אסיפה כללית ליום 21.2.13, מינוי דירק', כתב הצבעה",http://maya.tase.co.il/reports/details/789282,http://mayafiles.tase.co.il/RHtm/789001-790000/H789282.htm
129,15:15 09/01/2013,קרגל ,מינוי נושא משרה-חשב-חסקי שאולי ,http://maya.tase.co.il/reports/details/789231,http://mayafiles.tase.co.il/RHtm/789001-790000/H789231.htm
130,10:27 09/01/2013,קמור ,"זימון אסיפה ל-14.2.13, מינוי דח""צ, הגדלת הון רשום, כתב הצבעה",http://maya.tase.co.il/reports/details/789153,http://mayafiles.tase.co.il/RHtm/789001-790000/H789153.htm
131,19:02 08/01/2013,אידיבי פתוח ,מינוי דירקטור - נוה דני,http://maya.tase.co.il/reports/details/789085,http://mayafiles.tase.co.il/RHtm/789001-790000/H789085.htm
